都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
北海道,"帯広市,",土地改良,基準点,3級,3point,北海道十勝支庁助言060802A0278,東和工研(株),"06.06.30,06.09.30",
北海道,"木古内町,",土地改良,基準点,3級,2point,北海道渡島支庁助言060922A0361,東和工研(株),"06.07.27,06.10.31",
北海道,"大樹町,",農道計画,基準点,3級,29point,北海道十勝支庁助言061101A0420,東和工研(株),"06.11.01,07.02.28",
北海道,"音別町,",土地改良,基準点,3級,4point,北海道釧路支庁助言061201A0477,東和工研(株),"06.08.26,07.01.31",
北海道,"夕張市,",地すべり対策,基準点,3級,15point,北海道札幌土木現業所助言060726A0266,北武コンサルタント株式会社,"06.07.27,06.09.30",
北海道,"湧別町,",道路計画,基準点,3級,3point,北海道網走土木現業所助言061212A0490,北武コンサルタント株式会社,"06.10.31,07.02.10",
北海道,"紋別市,",砂防計画,基準点,3級,2point,北海道網走土木現業所助言061212A0491,北武コンサルタント株式会社,"06.10.31,07.03.20",
北海道,"芽室町,",道営畑地総合事業,基準点,3級,1.6km,北海道十勝支庁助言060531A0084,(株)丸菱測量事務所,"06.05.30,06.07.22",
北海道,"音更町,",土地改良,基準点,3級,24point,北海道土地改良事業団体連合会助言060714A0222,(株)丸菱測量事務所,"06.07.20,06.10.30",
北海道,"帯広市,",土地改良,基準点,3級,7point,北海道十勝支庁助言060722A0256,(株)丸菱測量事務所,"06.07.12,06.12.15",
北海道,"弟子屈町,",土地改良,基準点,3級,8point,北海道釧路支庁助言060602A0098,(株)田西設計コンサル,"06.06.20,06.08.10",
北海道,"栗山町,",農道整備事業,基準点,3級,11point,北海道空知支庁助言060608A0121,(株)田西設計コンサル,"06.06.10,06.08.31",
北海道,"旭川市,",土地改良,基準点,3級,10point,北海道上川支庁助言060620A0153,(株)田西設計コンサル,"06.06.20,06.07.30",
北海道,"小平町,",土地改良,基準点,3級,3point,北海道留萌支庁助言060729A0272,(株)田西設計コンサル,"06.07.13,06.10.31",
北海道,"恵庭市,",土地改良,基準点,3級,12point,北海道石狩支庁助言060912A0355,(株)田西設計コンサル,"06.09.02,06.10.15",
北海道,"中標津町,",土地改良,基準点,3級,36point,北海道根室支庁助言061122A0450,(株)田西設計コンサル,"06.10.25,07.02.28",
北海道,"興部町,",畑総事業,基準点,3級,2point,北海道網走支庁助言060527A0073,北見設計測量(株),"06.05.30,06.06.30",
北海道,"稚内市,",土地改良,基準点,3級,3point,北海道宗谷支庁助言060624A0169,北見設計測量(株),"06.06.21,06.08.31",
北海道,"佐呂間町,",土地改良,基準点,3級,5point,北海道網走支庁助言060721A0250,北見設計測量(株),"06.08.01,06.12.20",
北海道,"端野町,",土地改良,基準点,3級,18point,北海道網走支庁助言060726A0257,北見設計測量(株),"06.07.20,06.12.20",
北海道,"北見市,",農道計画,基準点,3級,8point,北海道網走支庁助言061108A0433,北見設計測量(株),"06.11.08,07.01.30",
北海道,"美瑛町,",土地改良,基準点,3級,17point,北海道上川支庁助言060426A0010,(株)やまざき測量設計事務所,"06.05.09,06.07.20",
北海道,"中富良野町,",土地改良,基準点,3級,1.0km,北海道上川支庁助言060523A0051,(株)やまざき測量設計事務所,"06.06.23,06.11.30",
北海道,"稚内市,",土地改良,基準点,3級,6point,北海道宗谷支庁助言060704A0190,(株)やまざき測量設計事務所,"06.07.01,06.09.30",
北海道,"美瑛町,",土地改良,基準点,3級,10point,北海道上川支庁助言060714A0237,(株)やまざき測量設計事務所,"06.07.15,06.08.10",
北海道,"苫前町,",土地改良,基準点,3級,11point,北海道留萌支庁助言060721A0249,(株)やまざき測量設計事務所,"06.07.14,06.11.30",
北海道,"当麻町,愛別町,",土地改良,基準点,3級,27point,北海道上川支庁助言060722A0253,(株)やまざき測量設計事務所,"06.07.26,06.11.08",
北海道,"女満別町,",道営畑総事業,基準点,3級,6point,北海道網走支庁助言060531A0083,(株)村越工務所,"06.06.01,06.09.02",
北海道,"女満別町,",土地改良,基準点,3級,10point,北海道網走支庁助言060712A0219,(株)村越工務所,"06.07.05,06.10.31",
北海道,"女満別町,",道路計画,基準点,3級,5point,北海道網走土木現業所助言060922A0364,(株)村越工務所,"06.09.21,06.12.20",
北海道,"弟子屈町,",土地改良,基準点,3級,13point,北海道釧路支庁助言060509A0014,山下コンサルタント(株),"06.05.20,06.09.30",
北海道,"稚内市,",土地改良,基準点,3級,5point,北海道宗谷支庁助言060711A0210,山下コンサルタント(株),"06.07.08,06.10.31",
北海道,"平取町,",土地改良,基準点,3級,5point,北海道日高支庁助言060809A0294,山下コンサルタント(株),"06.08.08,06.12.05",
北海道,"厚岸町,",土地改良,基準点,3級,21point,北海道釧路支庁助言060816A0311,山下コンサルタント(株),"06.08.26,07.02.20",
北海道,"深川市,",土地改良,基準点,3級,6point,北海道空知支庁助言061101A0417,山下コンサルタント(株),"06.11.01,07.01.20",
北海道,"弟子屈町,標茶町,",土地改良,基準点,3級,25point,北海道釧路支庁助言061201A0476,山下コンサルタント(株),"06.10.19,06.12.10",
北海道,"幌加内町,",河川改良工事,基準点,3級,5point,北海道札幌土木現業所助言060602A0094,(株)北開測地,"06.06.09,06.09.20",
北海道,"芦別市,",道路計画,基準点,3級,5point,北海道芦別市助言060608A0120,(株)北開測地,"06.06.10,06.11.30",
北海道,"稚内市,",農道整備事業,基準点,3級,4point,北海道宗谷支庁助言060610A0130,(株)北開測地,"06.06.09,06.09.30",
北海道,"八雲町,",土地改良,基準点,3級,8point,北海道渡島支庁助言060711A0205,(株)北開測地,"06.07.11,06.10.31",
北海道,"深川市,",土地改良,基準点,3級,17point,北海道空知支庁助言060809A0297,(株)北開測地,"06.08.10,07.02.10",
北海道,"苫前町,",土地改良,基準点,3級,14point,北海道留萌支庁助言060811A0299,(株)北開測地,"06.08.12,06.12.20",
北海道,"長沼町,",土地改良,基準点,3級,6point,北海道空知支庁助言061216A0498,(株)北開測地,"06.12.15,07.03.10",
北海道,"滝上町,",土地改良,基準点,3級,3point,北海道網走支庁助言070209A0511,(株)北開測地,"06.11.14,07.02.20",
北海道,"富良野市,",土地改良,基準点,3級,4point,北海道上川支庁助言060407A0001,(株)アサヒ建設コンサルタント,"06.04.20,06.07.15",
北海道,"蘭越町,",土地改良,基準点,3級,2point,北海道後志支庁助言060929A0372,(株)アサヒ建設コンサルタント,"06.10.01,07.03.10",
北海道,"佐呂間町,",道営草地整備改良事業,基準点,3級,9point,北海道網走支庁助言060621A0162,北林測量(株),"06.06.14,06.10.14",
北海道,"美幌町,",道路計画,基準点,3級,0.4km,北海道網走土木現業所助言061212A0492,北林測量(株),"06.12.08,07.03.20",
北海道,"上磯町,",土地改良,基準点,3級,13point,北海道渡島支庁助言060517A0039,臥牛測量(株),"06.05.23,06.08.31",
北海道,"七飯町,大野町,",土地改良,基準点,3級,16point,北海道渡島支庁助言060729A0274,臥牛測量(株),"06.07.25,06.09.30",
北海道,"占冠村,",土地改良,基準点,3級,3point,北海道上川支庁助言060624A0166,北王コンサルタント(株),"06.07.20,07.01.31",
北海道,"置戸町,",農道特別対策事業,基準点,3級,15point,北海道網走支庁助言060711A0206,北王コンサルタント(株),"06.07.07,06.10.20",
北海道,"足寄町,",土地改良,基準点,3級,7point,北海道十勝支庁助言060726A0264,北王コンサルタント(株),"06.07.27,06.10.31",
北海道,"清水町,",土地改良,基準点,3級,16point,北海道十勝支庁助言061212A0489,北王コンサルタント(株),"06.08.02,06.12.20",
北海道,"岩見沢市,",土地改良,基準点,3級,8point,北海道空知支庁助言061101A0419,(株)細道測量,"06.11.01,06.11.30",
北海道,"本別町,",土地改良,基準点,3級,11point,北海道十勝支庁助言070106A0502,(株)細道測量,"07.01.07,07.01.30",
北海道,"湧別町,",草地整備,基準点,3級,19point,北海道網走支庁助言060610A0132,(株)中神土木設計事務所,"06.06.09,06.12.09",
北海道,"遠軽町,",道営畑総事業,基準点,3級,6point,北海道網走支庁助言060620A0152,(株)中神土木設計事務所,"06.06.17,06.09.20",
北海道,"常呂町,",土地改良,基準点,3級,15point,北海道網走支庁助言060816A0309,(株)中神土木設計事務所,"06.08.12,06.11.30",
北海道,"佐呂間町,",土地改良,基準点,3級,17point,北海道網走支庁助言060905A0330,(株)中神土木設計事務所,"06.08.29,07.02.20",
北海道,"湧別町,",土地改良,基準点,3級,18point,北海道網走支庁助言061003A0376,(株)中神土木設計事務所,"06.10.03,07.02.06",
北海道,"寿都町,黒松内町,",土地改良,基準点,3級,12point,北海道後志支庁助言061018A0400,(株)中神土木設計事務所,"06.10.18,06.12.16",
北海道,"中標津町,",土地改良,基準点,3級,57point,北海道根室支庁助言061101A0427,(株)中神土木設計事務所,"06.11.01,07.02.20",
北海道,"伊達市,",農道調査設計,基準点,3級,11point,北海道胆振支庁助言060511A0022,ロイヤル測量設計(株),"06.05.16,06.06.04",
北海道,"栗山町,",農道調査設計,基準点,3級,13point,北海道空知支庁助言060511A0026,ロイヤル測量設計(株),"06.05.16,06.06.04",
北海道,"中札内村,",道営農道特別事業,基準点,3級,8point,北海道十勝支庁助言060616A0144,ロイヤル測量設計(株),"06.06.17,06.09.30",
北海道,"置戸町,",土地改良,基準点,3級,6point,北海道網走支庁助言060802A0275,ロイヤル測量設計(株),"06.07.01,06.10.31",
北海道,"興部町,",土地改良,基準点,3級,6point,北海道網走支庁助言060817A0315,ロイヤル測量設計(株),"06.08.16,06.09.30",
北海道,"京極町,",土地改良,基準点,3級,17point,北海道後志支庁助言060817A0317,ロイヤル測量設計(株),"06.08.16,06.09.20",
北海道,"京極町,",土地改良,基準点,3級,18point,北海道後志支庁助言060908A0339,ロイヤル測量設計(株),"06.09.12,06.11.30",
北海道,"士幌町,",土地改良,基準点,3級,12point,北海道十勝支庁助言061003A0381,ロイヤル測量設計(株),"06.10.17,06.11.15",
北海道,"更別村,",土地改良,基準点,3級,6point,北海道十勝支庁助言060824A0318,(株)田中測量設計,"06.08.22,06.10.31",
北海道,"富良野市,",土地改良,基準点,3級,8point,北海道上川支庁助言060531A0091,(株)よしだ測量設計,"06.06.30,06.09.30",
北海道,"中富良野町,",道営農道整備事業,基準点,3級,13point,北海道上川支庁助言060616A0143,(株)よしだ測量設計,"06.06.20,06.07.20",
北海道,"留辺蘂町,",道営畑地帯総合整備事業,基準点,3級,15point,北海道網走支庁助言060620A0154,(株)よしだ測量設計,"06.06.10,06.08.01",
北海道,"北竜町,",農道特対事業,基準点,3級,22point,北海道空知支庁助言060627A0174,(株)よしだ測量設計,"06.06.30,06.08.10",
北海道,"浜頓別町,",土地改良,基準点,3級,13point,北海道宗谷支庁助言060726A0259,(株)よしだ測量設計,"06.07.22,06.11.30",
北海道,"門別町,",土地改良,基準点,3級,5point,北海道日高支庁助言060824A0321,(株)よしだ測量設計,"06.08.27,06.11.10",
北海道,"別海町,",土地改良,基準点,3級,14point,北海道根室支庁助言060824A0322,(株)よしだ測量設計,"06.08.23,06.11.10",
北海道,"江別市,",土地改良,基準点,3級,10point,北海道石狩支庁助言061201A0468,(株)よしだ測量設計,"06.11.28,07.02.28",
北海道,"本別町,",土地改良,基準点,3級,5point,北海道十勝支庁助言061216A0497,(株)よしだ測量設計,"06.12.12,06.12.28",
北海道,"風連町,",土地改良,基準点,3級,7point,北海道上川支庁助言060704A0193,荒木測量設計(株),"06.07.01,06.07.29",
北海道,"別海町,",土地改良,基準点,3級,3.3km,北海道根室支庁助言060908A0344,(株)小林測量設計事務所,"06.08.31,06.11.30",
北海道,"長沼町,",農道特対事業,基準点,3級,13point,北海道空知支庁助言060513A0031,(株)香島測量設計,"06.05.12,06.08.30",
北海道,"仁木町,",農地再編パイロット事業,基準点,3級,7point,北海道後志支庁助言060523A0052,(株)香島測量設計,"06.05.19,06.08.16",
北海道,"岩見沢市,",土地改良,基準点,3級,15point,北海道空知支庁助言060608A0122,(株)香島測量設計,"06.06.15,06.09.20",
北海道,"稚内市,",土地改良,基準点,3級,9point,北海道宗谷支庁助言060804A0284,(株)香島測量設計,"06.08.04,06.09.30",
北海道,"幕別町,",土地改良,基準点,3級,19point,北海道十勝支庁助言060809A0290,(株)香島測量設計,"06.08.05,06.12.15",
北海道,"木古内町,",土地改良,基準点,3級,11point,北海道渡島支庁助言060811A0303,(株)香島測量設計,"06.08.10,06.09.30",
北海道,"幌延町,",土地改良,基準点,3級,6point,北海道留萌支庁助言060912A0354,(株)香島測量設計,"06.09.09,06.10.28",
北海道,"石狩町,",土地改良,基準点,3級,11point,北海道石狩支庁助言060922A0363,(株)香島測量設計,"06.09.19,07.02.20",
北海道,"浦河町,",土地改良,基準点,3級,15point,北海道日高支庁助言060531A0087,(株)桜井測量,"06.05.30,06.06.30",
北海道,"浦河町,",土地改良,基準点,3級,8point,北海道日高支庁助言060922A0362,(株)桜井測量,"06.09.16,06.11.30",
北海道,"和寒町,",土地改良,基準点,3級,2point,北海道上川支庁助言060517A0037,(株)ヒロノ測建,"06.06.01,06.09.14",
北海道,"本別町,",農道計画,基準点,3級,0.8km,北海道十勝支庁助言060517A0035,(有)旭東測量設計社,"06.05.16,06.05.31",
北海道,"帯広市,",土地改良,基準点,3級,0.7km,北海道十勝支庁助言060722A0255,(有)旭東測量設計社,"06.07.20,06.08.31",
北海道,"名寄市,",土地改良,基準点,3級,22point,北海道上川支庁助言060517A0038,(株)ランドプランニング,"06.05.23,06.08.31",
北海道,"士別市,",土地改良,基準点,3級,9point,北海道上川支庁助言060624A0165,(株)ランドプランニング,"06.07.04,06.09.30",
北海道,"中川町,",土地改良,基準点,3級,12point,北海道上川支庁助言060712A0216,(株)ランドプランニング,"06.07.28,06.12.09",
北海道,"豊富町,",土地改良,基準点,3級,4point,北海道宗谷支庁助言060804A0285,(株)ランドプランニング,"06.08.04,06.10.31",
北海道,"弟子屈町,",土地改良,基準点,3級,8point,北海道釧路支庁助言060602A0097,(有)松木測量社,"06.06.20,06.08.10",
北海道,"浦河町,",土地改良,基準点,3級,3point,北海道日高支庁助言060621A0158,(有)松木測量社,"06.05.30,06.08.31",
北海道,"丸瀬布町,",土地改良,基準点,3級,12point,北海道網走支庁助言060908A0349,(有)松木測量社,"06.09.12,06.12.16",
北海道,"別海町,",農道計画,基準点,3級,8point,北海道根室支庁助言061205A0481,(株)松木測量設計,"06.10.15,07.03.15",
北海道,"白滝村,",農道特別事業,基準点,3級,12point,北海道網走支庁助言060513A0033,(株)ドボク管理,"06.05.12,06.10.30",
北海道,"稚内市,",土地改良,基準点,3級,5point,北海道宗谷支庁助言060629A0181,(株)ドボク管理,"06.07.01,06.08.10",
北海道,"北竜町,",農地防災事業,基準点,3級,18point,北海道空知支庁助言060708A0201,(株)ドボク管理,"06.07.27,06.11.30",
北海道,"常呂町,",土地改良,基準点,3級,9point,北海道網走支庁助言060726A0258,(株)ドボク管理,"06.07.22,06.10.31",
北海道,"訓子府町,",土地改良,基準点,3級,24point,北海道網走支庁助言061114A0439,(株)ドボク管理,"06.11.14,07.01.31",
北海道,"美瑛町,",道路測量設計,基準点,3級,1point,北海道上川支庁助言060614A0139,(株)松村測量設計,"06.06.03,06.07.20",
北海道,"士幌町,",土地改良,基準点,3級,18point,北海道十勝支庁助言060908A0341,(株)安井測量設計事務所,"06.09.05,06.09.17",
北海道,"大樹町,",土地改良,基準点,3級,15point,北海道十勝支庁助言061003A0378,(株)安井測量設計事務所,"06.07.21,07.03.20",
