都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
北海道,"釧路市,",道路計画,"基準点,基準点","1級,,3級","1point,3point",釧路開発建設部助言091224A0634,北海道開発コンサルタント(株),"10.01.05,10.03.26",
北海道,"苫小牧市,",基準点測量,"基準点,基準点","1級,,2級","2point,4point",北海道苫小牧市助言090702A0192,沼田測量設計(株),"09.06.27,09.09.30",
北海道,"夕張市,",ダム計画(夕張シユーパロダム),基準点,1級,53point,石狩川開発建設部助言090516A0049,北海道測量事業協同組合,"09.05.23,09.10.29",
北海道,"森町,",改良工事(大沼公園鹿部線),"基準点,基準点","1級,,3級","1point,9point",北海道函館土木現業所助言090918A0453,(株)栄調査設計,"09.09.08,09.10.31",
北海道,"美瑛町,",土地改良,"基準点,基準点","1級,,1級","1point,6point",旭川開発建設部美瑛地域農業開発事業所助言090723A0288,サンスイコンサルタント(株),"09.07.15,10.02.09",
北海道,"美瑛町,",土地改良,"基準点,基準点","1級,,3級","2point,6point",旭川開発建設部美瑛地域農業開発事業所助言090723A0287,(株)三幸測量設計社,"09.07.15,10.01.12",
北海道,"美瑛町,",土地改良,"基準点,基準点","1級,,3級","1point,5point",旭川開発建設部美瑛地域農業開発事業所助言090804A0341,(株)ドボク管理,"09.08.01,10.02.16",
北海道,"美瑛町,",土地改良(幹線用水路設計等),"基準点,基準点","1級,,3級","1point,8point",旭川開発建設部美瑛地域農業開発事業所助言090710A0228,富洋設計(株),"09.07.10,09.12.25",
北海道,"厚岸町,",地籍調査2級基準点設置,基準点,2級,7point,北海道厚岸町助言091113A0570,(株)パスコ,"09.10.21,10.01.16",
北海道,"札幌市,",河川管理(厚別川未処理用地測量),基準点,2級,2point,北海道札幌土木現業所助言090916A0446,(株)ズコーシャ,"09.09.08,09.11.17",
北海道,"江別市,",用地測量,基準点,2級,2point,石狩川開発建設部助言090725A0314,建基コンサルタント(株),"09.05.21,09.07.29",
北海道,"稚内市,",道路計画(宗谷南部),"基準点,基準点","2級,,3級","1point,9point",稚内開発建設部稚内開発事務所助言090707A0200,(株)シン技術コンサル,"09.07.25,09.11.14",
北海道,"深川市,",土地区画整理,"基準点,基準点,基準点,水準","2級,,3級,,4級,,4級","4point,8point,20point,7.0km",北海道深川市助言090910A0427,(株)シン技術コンサル,"09.08.30,09.12.20",
北海道,"岩見沢市,",用地測量,"基準点,基準点","2級,,3級","1point,3point",北海道札幌土木現業所助言091020A0526,(株)シン技術コンサル,"09.10.17,09.12.15",
北海道,"美瑛町,",道路計画,基準点,2級,8point,北海道旭川土木現業所助言090612A0125,旭川設計測量(株),"09.06.10,09.10.30",
北海道,"旭川市,富良野市,南富良野町,",河川改修計画,基準点,2級,21point,旭川開発建設部助言091020A0520,旭川設計測量(株),"09.10.14,09.12.24",
北海道,"南茅部町,",用地測量,基準点,2級,2point,函館開発建設部助言100311A0663,日鉄鉱コンサルタント(株),"10.03.16,10.03.26",
北海道,"富良野市,",河川計画,"基準点,基準点,基準点","2級,,3級,,4級","3point,6point,44point",北海道旭川土木現業所助言090707A0196,新和測量(株),"09.06.16,09.10.30",
北海道,"美瑛町,",河川管理,"基準点,基準点","2級,,4級","11point,90point",北海道旭川土木現業所助言090825A0392,新和測量(株),"09.08.11,09.11.17",
北海道,"長沼町,",本通2種改築工事用地測量,"基準点,基準点","2級,,3級","1point,3point",北海道札幌土木現業所助言091113A0576,新和測量(株),"09.10.08,10.01.27",
北海道,"旭川市,",土地区画整理,基準点,2級,1point,旭川市旭神土地区画整理組合助言090821A0376,(株)富士測量,"09.08.20,09.09.20",
北海道,"留萌市,",ダム計画,基準点,2級,17point,留萌開発建設部助言091014A0516,(株)富士測量,"09.10.13,09.12.17",
北海道,"美瑛町,",土地改良(幹線用水路設計等),"基準点,基準点","2級,,3級","1point,6point",旭川開発建設部美瑛地域農業開発事業所助言090710A0229,和光技研(株),"09.07.11,10.02.16",
北海道,"留辺蘂町,",地籍調査,基準点,2級,1point,北海道留辺蘂町助言090811A0353,(株)極東コンサルタント,"09.08.01,09.12.12",
北海道,"札幌市,",土地区画整理,"基準点,水準","2級,,1級","4point,10.6km",北海道住宅供給公社助言090518A0045,大東測地(株),"09.05.13,09.07.31",
北海道,"札幌市,",公共基準点の設置,基準点,2級,13point,札幌市助言091020A0529,"大東測地(株),(株)中田測量","09.10.14,10.02.10",
北海道,"旭川市,深川市,",道路計画,"基準点,基準点","2級,,3級","15point,10point",北海道旭川土木現業所助言090714A0269,(株)開発調査研究所,"09.06.16,10.02.20",
北海道,"当別町,岩見沢市,",土地改良(用地測量),"基準点,基準点","2級,,3級","7point,7point",札幌開発建設部助言090722A0286,"(株)佐川測量社,コスモ技研(株)","09.08.06,10.01.26",
北海道,"岩見沢市,",道路台帳,"基準点,基準点","2級,,3級","3point,15point",北海道札幌土木現業所助言090825A0387,沼田測量設計(株),"09.08.14,09.10.27",
北海道,"下川町,",道路管理(下川愛別線),基準点,2級,2point,北海道旭川土木現業所助言091002A0486,(財)林野弘済会,"09.10.01,09.10.27",
北海道,"島牧村,",道路計画(国道229号島牧村),基準点,2級,11point,小樽開発建設部助言090612A0129,"北海道測量事業協同組合,大東測地(株)","09.06.16,09.09.10",
北海道,"泊村,",道路計画(国道229号岩内町町,基準点,2級,3point,小樽開発建設部助言090619A0149,"北海道測量事業協同組合,(株)富士測量","09.06.19,09.09.30",
北海道,"泊村,",道路計画(国道229号泊村村内,基準点,2級,3point,小樽開発建設部助言090619A0150,"北海道測量事業協同組合,(株)富士測量","09.06.19,09.09.30",
北海道,"小樽市,",道路計画,基準点,2級,5point,小樽開発建設部助言090807A0338,北海道測量事業協同組合,"09.08.05,09.10.15",
北海道,"小樽市,余市町,",道路計画(フゴッペ地区),基準点,2級,4point,小樽開発建設部助言090807A0339,"北海道測量事業協同組合,新栄測量(株)","09.08.05,09.10.15",
北海道,"旭川市,",ほ場整備事業(永山東地区),基準点,2級,3point,北海道上川支庁助言091121A0596,やまざきコンサルタント(株),"09.11.20,10.03.20",
北海道,"釧路町,",用水管設計等,基準点,2級,4point,釧路農業事務所助言090710A0236,サンスイコンサルタント(株),"09.04.25,09.10.31",
北海道,"中富良野町,",河川管理ヌッカクシ富良野川地,基準点,2級,3point,北海道旭川土木現業所助言090609A0104,(株)アサヒ建設コンサルタント,"09.05.12,09.09.30",
北海道,"旭川市,",道路敷地調査(鷹栖東神楽線),基準点,2級,6point,北海道旭川土木現業所助言091014A0510,(株)アサヒ建設コンサルタント,"09.09.22,10.02.17",
北海道,"浦河町,",道路計画(井寒台地区),"基準点,基準点","2級,,3級","4point,3point",北海道室蘭土木現業所助言091002A0492,(株)細道測量,"09.09.22,09.12.19",
北海道,"深川市,",ほ場整備(納内西地区),"基準点,基準点","2級,,3級","5point,11point",北海道空知支庁助言090602A0083,ロイヤルコンサルタント(株),"09.05.21,09.11.28",
北海道,"上富良野町,美瑛町,",農道整備,"基準点,基準点","2級,,3級","10point,18point",北海道上川支庁助言090714A0260,ロイヤルコンサルタント(株),"09.06.26,10.01.24",
北海道,"長万部町,",土地改良かんぱい事業(栄原地,基準点,2級,7point,北海道渡島支庁助言090722A0281,ロイヤルコンサルタント(株),"09.07.18,09.07.31",
北海道,"幕別町,",道路計画農免農道事業(南途別,"基準点,基準点","2級,,3級","6point,6point",北海道十勝支庁助言090813A0365,ロイヤルコンサルタント(株),"09.08.10,09.09.30",
北海道,"厚沢部町,",城丘江差線凍雪害防止工事実測線,基準点,2級,4point,北海道函館土木現業所助言100317A0664,ロイヤルコンサルタント(株),"10.03.13,10.03.25",
北海道,"美瑛町,",土地改良(北瑛幹線用水路設計等,"基準点,基準点","2級,,3級","2point,8point",旭川開発建設部美瑛地域農業開発事業所助言091031A0542,(株)東水エンジニアリング,"09.10.20,10.01.29",
北海道,"別海町,",都市計画(2級基準点設置),基準点,2級,9point,北海道別海町助言090901A0409,北洋テクノ(株),"09.09.01,09.12.06",
北海道,"札幌市,美唄市,石狩市,江別市,厚田村,当別町,北村,新篠津村,月形町,浦臼町,奈井江町,",河川管理,"基準点,基準点","2級,,3級","34point,324point",石狩川開発建設部助言090724A0298,(株)武田測量設計事務所,"09.06.25,10.02.20",
北海道,"砂川市,",河川管理(ペンケ歌志内川),"基準点,基準点,基準点","2級,,3級,,4級","2point,7point,41point",北海道札幌土木現業所助言090807A0332,(株)深沢測量事務所,"09.08.20,09.10.20",
北海道,"士別市,",用地測量(上士別ビバカルウシ線,基準点,2級,2point,北海道旭川土木現業所助言090616A0140,(株)ランドプランニング,"09.06.27,09.09.08",
北海道,"新篠津村,",用地測量,基準点,2級,1point,北海道札幌土木現業所助言091224A0625,(株)野崎事務所,"09.12.19,10.01.30",
北海道,"江差町,",実測線実施設計(道路改良工事),"基準点,基準点","2級,,3級","1point,5point",北海道函館土木現業所助言091031A0545,北海道道路エンジニアリング(株),"09.10.20,09.12.15",
北海道,"沼田町,",用地測量,基準点,2級,2point,北海道札幌土木現業所助言090825A0393,東邦コンサルタント(株),"09.08.22,09.10.13",
北海道,"芦別市,",道路計画,"基準点,基準点","2級,,3級","1point,5point",札幌開発建設部滝川道路事務所助言090707A0199,(株)エーティック,"09.06.01,09.09.10",
北海道,"江別市,",用地測量,基準点,2級,2point,石狩川開発建設部助言090725A0315,北洋コンサルタント(株),"09.05.21,09.07.29",
北海道,"小樽市,",新川区域測量,"基準点,基準点","2級,,3級","1point,1point",北海道札幌土木現業所助言091020A0528,協友測量(株),"09.10.17,10.01.30",
北海道,"雨竜町,",砂防工事の伴う用地測量,"基準点,基準点","2級,,3級","1point,18point",北海道札幌土木現業所助言090616A0142,協立測量設計(株),"09.06.16,09.08.25",
北海道,"広尾町,",直営明渠排水事業(東豊似地区),基準点,2級,2point,帯広開発建設部十勝南部農業開発事業所助言091224A0630,(株)アルプス技術コンサルタント,"09.09.27,10.02.23",
北海道,"紋別市,",河川計画(排水路),基準点,2級,7point,網走開発建設部助言090725A0302,サン測量設計(株),"09.07.28,10.01.10",
北海道,"岩見沢市,",道路計画,基準点,2級,3point,岩見沢道路事務所助言090925A0463,(株)土木技術コンサルタント,"09.09.19,09.12.03",
北海道,"夕張市,",道路計画,基準点,2級,9point,岩見沢道路事務所助言091104A0554,(株)土木技術コンサルタント,"09.11.01,10.01.20",
北海道,"湧別町,",ポン川砂防工事(用地測量),"基準点,基準点","2級,,4級","3point,20point",北海道網走土木現業所助言091104A0551,高野測量(有),"09.10.24,10.01.26",
北海道,"朝日町,",総合計画,基準点,2級,3point,北海道旭川土木現業所助言091009A0502,(株)葵開発コンサル,"09.10.06,09.12.15",
北海道,"湧別町,",用地測量(湧別上湧別線),基準点,2級,4point,北海道網走土木現業所助言090725A0307,バーム測量設計(有),"09.06.19,09.09.30",
北海道,"美瑛町,",土地改良,"基準点,基準点","2級,,3級","4point,5point",旭川開発建設部美瑛地域農業開発事業所助言090728A0322,五大建設コンサルタント(株),"09.07.23,09.10.28",
北海道,"丸瀬布町,",地籍調査,"基準点,基準点","2級,,3級","5point,14point",北海道丸瀬布町助言090518A0041,(株)テクノ,"09.05.21,09.07.31",
北海道,"士別市,風連町,名寄市,",道路計画(北海道縦貫自動車道),基準点,2級,24point,日本道路公団旭川工事事務所助言090910A0431,北土調査設計事業協同組合,"09.09.10,10.01.17",
北海道,"音威子府村,美深町,名寄市,",河川改修計画,基準点,2級,20point,旭川開発建設部助言091031A0543,(株)測新開発,"09.10.28,10.01.12",
北海道,"占冠村,",道路計画(占冠村),"基準点,基準点","2級,,3級","1point,2point",北海道旭川土木現業所助言090929A0482,北岡土木設計(株),"09.09.22,09.11.04",
北海道,"長沼町,",道路境界埋設,"基準点,基準点","2級,,3級","2point,1point",北海道札幌土木現業所助言090620A0164,(株)阿部測量,"09.06.23,09.07.30",
北海道,"美唄市,",土地改良(用地測量),基準点,3級,7point,札幌開発建設部助言091014A0512,,"09.10.27,10.01.30",
北海道,"釧路町,",道路計画国道44号釧路町,基準点,3級,7point,釧路開発建設部助言091209A0618,(株)パスコ,"09.12.08,10.03.12",
北海道,"奈井江町,",土地改良中山間事業(白山地区,基準点,3級,7point,北海道空知支庁助言090518A0043,内外エンジニアリング(株),"09.04.21,09.09.30",
北海道,"標茶町,",土地改良畑草事業(弥栄地区),基準点,3級,18point,北海道釧路支庁助言090520A0057,内外エンジニアリング(株),"09.05.19,09.05.31",
北海道,"木古内町,",土地改良中山間事業(みそぎの,基準点,3級,5point,北海道渡島支庁助言091007A0493,内外エンジニアリング(株),"09.10.20,09.12.10",
北海道,"愛別町,",用水路調査設計,基準点,3級,11point,北海道上川支庁助言091031A0541,内外エンジニアリング(株),"09.09.18,09.11.10",
北海道,"美幌町,",道路計画(美幌町字端治),基準点,3級,14point,北海道網走支庁助言090929A0474,(株)ズコーシャ,"09.09.25,09.12.17",
北海道,"網走市,",用水路計画図作成,基準点,3級,13point,網走開発建設部助言091104A0549,(株)ズコーシャ,"09.11.01,09.12.20",
北海道,"新十津川町,",河川管理(徳富川改修工事),基準点,3級,7point,北海道札幌土木現業所助言090916A0448,(株)シン技術コンサル,"09.09.08,09.10.20",
北海道,"奈井江町,",ダム計画(ダム付替道路),基準点,3級,15point,札幌開発建設部助言090825A0388,北海道開発コンサルタント(株),"09.08.18,09.10.31",
北海道,"浜益村,",海岸保全浜益海岸昆砂別地区,基準点,3級,2point,北海道札幌土木現業所助言091110A0555,千廣測量(株),"09.11.10,09.12.15",
北海道,"生田原町,",道路台帳,基準点,3級,3point,網走開発建設部助言090714A0263,旭川設計測量(株),"09.07.09,09.10.27",
北海道,"鷹栖町,",農道整備(川西地区),基準点,3級,6point,北海道土地改良事業団体連合会助言090722A0247,旭川設計測量(株),"09.06.30,10.03.31",
北海道,"幌延町,",道道敷地確定(幌延町字北進),基準点,3級,1point,北海道留萌土木現業所助言091201A0602,旭川設計測量(株),"09.12.01,10.03.25",
北海道,"函館市,",道路敷地確定(国道279号),基準点,3級,2point,函館開発建設部助言090702A0183,日鉄鉱コンサルタント(株),"09.07.11,09.09.22",
北海道,"由仁町,",道路計画,基準点,3級,2point,北海道札幌土木現業所助言090918A0457,(株)タケカワ総合コンサルタント,"09.09.01,09.10.20",
北海道,"北広島市,",土地区画整理,基準点,3級,3point,北広島市大曲柏葉台土地区画整理組合助言091120A0589,(株)タケカワ総合コンサルタント,"09.11.17,10.03.20",
北海道,"美瑛町,",土地改良(フラヌイ地区),基準点,3級,12point,旭川開発建設部助言090722A0275,(株)三祐コンサルタンツ,"09.07.01,09.07.31",
北海道,"登別市,",土地改良農免農道(西札内地区,基準点,3級,10point,北海道胆振支庁助言090530A0073,北海航測(株),"09.05.27,09.06.30",
北海道,"初山別村,",道路計画広域農道事業(留萌中,基準点,3級,2point,北海道留萌支庁助言090609A0102,北海航測(株),"09.05.15,09.10.31",
北海道,"共和町,",土地改良用排水路の調査設計,基準点,3級,19point,北海道後志支庁助言090609A0109,北海航測(株),"09.06.09,09.08.29",
北海道,"江別市,",道路計画一般農道事業(美原南,基準点,3級,15point,北海道石狩支庁助言090612A0127,北海航測(株),"09.05.16,09.09.30",
北海道,"富良野市,",ほ場整備(南大沼地区),基準点,3級,9point,北海道上川支庁助言090807A0335,北海航測(株),"09.06.26,10.01.30",
北海道,"登別市,",河川改修,"基準点,カラー撮影,写測図化","3級,,8000,,1000","14point,9.5KM2,1.1KM2",北海道室蘭土木現業所登別出張所助言090821A0389,北海航測(株),"09.08.21,09.12.20",
北海道,"豊頃町,",地すべり対策農地保全事業(,基準点,3級,12point,北海道十勝支庁助言091113A0572,北海航測(株),"09.11.15,10.02.27",
北海道,"今金町,",道路敷地確定(中里―住吉地区),基準点,3級,4point,函館開発建設部助言090605A0094,共和コンサルタント(株),"09.06.13,09.10.09",
北海道,"留萌市,",用地測量(国有林5項測量),基準点,3級,5point,留萌開発建設部助言090619A0154,共和コンサルタント(株),"09.06.20,09.09.08",
北海道,"門別町,",土地改良畑総事業(清賀地区),"基準点,水準","3級,,4級","6point,4.0km",北海道日高支庁助言090520A0058,新和測量(株),"09.05.16,09.09.10",
北海道,"静内町,",土地改良畑総事業(静内西川,基準点,3級,4point,北海道日高支庁助言090526A0069,新和測量(株),"09.05.22,09.08.28",
北海道,"石狩市,",石狩手稲線区域測量,"基準点,基準点","3級,,4級","8point,22point",北海道札幌土木現業所助言090916A0442,新和測量(株),"09.09.16,09.12.01",
北海道,"浜頓別町,",集乳農道事業,基準点,3級,25point,北海道宗谷支庁助言090620A0161,(株)富士測量,"09.05.20,09.10.31",
北海道,"美瑛町,",土地改良中山間事業(向精地区,基準点,3級,28point,北海道上川支庁助言090728A0325,(株)富士測量,"09.06.26,10.02.27",
北海道,"上富良野町,",道路管理,基準点,3級,8point,北海道旭川土木現業所助言090813A0362,(株)富士測量,"09.07.23,09.12.19",
北海道,"和寒町,",マタルクシュケネブチ川地形測量,基準点,3級,9point,北海道旭川土木現業所士別出張所助言100107A0640,(株)富士測量,"09.12.08,10.03.20",
北海道,"浜益村,",道路計画,基準点,3級,8point,札幌開発建設部助言090731A0329,和光技研(株),"09.07.29,09.10.13",
北海道,"大野町,",土地改良(大野町字中山地区),基準点,3級,11point,函館開発建設部助言090929A0469,和光技研(株),"09.10.10,09.12.15",
北海道,"当別町,新篠津村,",土地改良,基準点,3級,15point,札幌開発建設部助言091209A0619,和光技研(株),"09.12.10,10.01.21",
北海道,"厚岸町,",トライベツ2号道路改築のための,基準点,3級,9point,北海道厚岸町助言100319A0665,和光技研(株),"09.11.21,10.03.25",
北海道,"浜頓別町,",農道整備事業(浜頓別中部地区),基準点,3級,12point,北海道宗谷支庁助言090620A0160,(株)極東コンサルタント,"09.05.21,09.10.31",
北海道,"蘭越町,",用地測量(富岡地区),基準点,3級,2point,北海道後志支庁助言090722A0276,(株)極東コンサルタント,"09.07.02,09.09.03",
北海道,"留辺蘂町,",地籍調査,基準点,3級,27point,北海道留辺蘂町助言090811A0354,(株)極東コンサルタント,"09.08.01,09.12.12",
北海道,"当別町,",道路計画,"基準点,基準点","3級,,4級","8point,33point",北海道札幌土木現業所助言090612A0126,(株)牧野測量,"09.06.10,09.09.10",
北海道,"岩内町,",道路計画,"基準点,基準点","3級,,4級","3point,13point",北海道岩内町助言090929A0470,(株)牧野測量,"09.09.08,09.12.10",
北海道,"岩内町,",パークゴルフ場計画,"基準点,基準点","3級,,4級","2point,8point",北海道岩内町助言091204A0608,(株)牧野測量,"09.11.28,10.02.27",
北海道,"新篠津村,",河川計画,"基準点,基準点","3級,,4級","4point,12point",北海道札幌土木現業所助言090619A0151,蟻戸測量設計(株),"09.06.18,09.09.30",
北海道,"小清水町,",農道特別事業(北斗地区),基準点,3級,13point,北海道網走支庁助言090518A0048,(有)益村測量事務所,"09.05.12,10.02.27",
北海道,"美幌町,",農道特別事業(野崎地区),基準点,3級,17point,北海道網走支庁助言090520A0053,(有)益村測量事務所,"09.05.12,10.01.30",
北海道,"清里町,",農道特別事業(神威中地区),基準点,3級,18point,北海道網走支庁助言090520A0054,(有)益村測量事務所,"09.05.12,09.09.30",
北海道,"阿寒町,",道路計画(徹別),基準点,3級,13point,北海道釧路支庁助言090512A0025,(有)益村測量事務所,"09.05.29,09.12.15",
北海道,"倶知安町,",道路計画,基準点,3級,10point,北海道小檜土木現業所助言090807A0331,(株)開発調査研究所,"09.06.30,09.12.16",
北海道,"熊石町,",道路敷地確定(熊石町字泊川・館,基準点,3級,1point,函館開発建設部助言090908A0422,応用地質(株),"09.09.12,09.11.25",
北海道,"標茶町,",道路計画広域農道事業(釧北西,基準点,3級,7point,北海道釧路支庁助言090620A0165,東和工研(株),"09.06.20,09.08.29",
北海道,"幕別町,",工事箇所測量,基準点,3級,8point,帯広河川事務所助言090707A0214,東和工研(株),"09.07.04,09.11.10",
北海道,"美幌町,",道路計画農道特別事業(古梅第,基準点,3級,10point,北海道網走支庁助言090714A0267,東和工研(株),"09.04.22,09.12.18",
北海道,"雄武町,",道路計画(上沢木地区),基準点,3級,9point,北海道網走支庁助言090813A0359,東和工研(株),"09.07.01,09.12.12",
北海道,"当麻町,",中山間防災(大沢地区),基準点,3級,4point,北海道上川支庁助言090916A0437,東和工研(株),"09.09.09,09.10.31",
北海道,"当別町,",土地改良(ため池等整備事業),基準点,3級,6point,北海道石狩支庁助言090918A0456,東和工研(株),"09.09.12,09.12.08",
北海道,"足寄町,",農道調査設計(平和地区),基準点,3級,15point,十勝支庁支庁助言091002A0485,東和工研(株),"09.10.01,10.03.20",
北海道,"置戸町,",河川管理,基準点,3級,6point,網走開発建設部助言091002A0491,東和工研(株),"09.10.01,09.12.02",
北海道,"訓子府町,",河川管理常呂川置戸左岸地区,基準点,3級,4point,網走開発建設部助言091110A0559,東和工研(株),"09.11.04,09.12.02",
北海道,"江別市,",改良工事測量(旧早苗別川),"基準点,基準点","3級,,4級","4point,22point",北海道札幌土木現業所助言090916A0441,北武コンサルタント株式会社,"09.09.16,09.11.10",
北海道,"北広島市,恵庭市,",道路改築工事(永久標埋設),基準点,3級,15point,北海道札幌土木現業所助言091014A0508,北武コンサルタント株式会社,"09.10.06,09.10.31",
北海道,"栗山町,",道路台帳,基準点,3級,6point,北海道札幌土木現業所助言091204A0610,北武コンサルタント株式会社,"09.12.01,10.03.17",
北海道,"恵庭市,",ユカンボシ川改修工事用地測量,"基準点,基準点","3級,,4級","5point,31point",北海道札幌土木現業所助言100112A0642,北武コンサルタント株式会社,"10.01.06,10.03.23",
北海道,"栗山町,",用地測量滝下由仁(停)線,"基準点,基準点","3級,,4級","3point,10point",北海道札幌土木現業所助言090723A0296,沼田測量設計(株),"09.07.18,09.09.30",
北海道,"島牧村,",道路計画(国道229号島牧村),基準点,3級,4point,小樽開発建設部助言090612A0130,"北海道測量事業協同組合,(株)片山測量設計事務所","09.06.16,09.09.10",
北海道,"月形町,",道路台帳(月形町市街地),"基準点,基準点","3級,,4級","4point,16point",札幌開発建設部助言090612A0131,北海道測量事業協同組合,"09.05.28,09.07.31",
北海道,"恵庭市,",道路台帳(江庭市中心部),"基準点,基準点","3級,,4級","24point,117point",札幌開発建設部助言090612A0132,北海道測量事業協同組合,"09.05.28,09.12.01",
北海道,"北檜山町,",道路敷地確定(国道229号),"基準点,地上数値法","3級,,1000","1point,1.0km",函館開発建設部助言090702A0182,北海道測量事業協同組合,"09.06.20,09.10.06",
北海道,"熊石町,",道路敷地確定(国道229号),"基準点,地上数値法","3級,,500","1point,0.3km",函館開発建設部助言090702A0184,北海道測量事業協同組合,"09.07.11,09.09.12",
北海道,"千歳市,",道路台帳,"基準点,基準点","3級,,4級","3point,14point",札幌開発建設部助言090714A0270,北海道測量事業協同組合,"09.06.25,09.09.05",
北海道,"北檜山町,",河川敷地確定,基準点,3級,2point,函館開発建設部助言090728A0320,北海道測量事業協同組合,"09.08.01,09.11.18",
北海道,"福島町,",用地測量(国道228号),基準点,3級,3point,函館開発建設部助言090811A0348,北海道測量事業協同組合,"09.08.01,09.10.09",
北海道,"島牧村,",道路計画(国道229号),基準点,3級,2point,小樽開発建設部助言090813A0369,"北海道測量事業協同組合,千廣測量(株)","09.08.11,09.11.20",
北海道,"厚田村,",道路台帳,"基準点,基準点","3級,,4級","4point,30point",札幌開発建設部助言090825A0398,北海道測量事業協同組合,"09.07.30,09.09.30",
北海道,"夕張市,",道路計画(一般国道452号,基準点,3級,18point,札幌開発建設部助言090901A0405,北海道測量事業協同組合,"09.09.05,09.10.31",
北海道,"熊石町,",道路敷地確定(熊石町字関内),基準点,3級,1point,函館開発建設部助言090908A0421,北海道測量事業協同組合,"09.09.12,09.11.14",
北海道,"札幌市,",道路台帳,"基準点,基準点","3級,,4級","4point,33point",札幌開発建設部助言090925A0464,"北海道測量事業協同組合,大東測地(株)","09.08.27,10.01.20",
北海道,"由仁町,",道路台帳,"基準点,基準点","3級,,4級","3point,33point",札幌開発建設部助言091002A0487,"北海道測量事業協同組合,(株)片山測量設計事務所","09.09.10,09.10.31",
北海道,"増毛町,",用地測量,基準点,3級,5point,留萌開発建設部助言091020A0521,北海道測量事業協同組合,"09.10.20,09.11.28",
北海道,"南茅部町,",用地測量国道278号南茅部町,基準点,3級,1point,函館開発建設部助言091113A0571,北海道測量事業協同組合,"09.11.12,09.11.26",
北海道,"八雲町,",用地測量(八雲町内),基準点,3級,3point,函館開発建設部助言091121A0593,北海道測量事業協同組合,"09.11.14,10.01.28",
北海道,"当別町,",道路台帳,"基準点,基準点","3級,,4級","3point,11point",札幌開発建設部助言091128A0598,北海道測量事業協同組合,"09.11.21,10.01.12",
北海道,"岩見沢市,",用地測量,基準点,3級,4point,北海道札幌土木現業所助言090723A0290,(株)胆振,"09.07.17,09.09.01",
北海道,"追分町,",道路計画(路線測量設計),基準点,3級,12point,北海道室蘭土木現業所助言090929A0484,(株)胆振,"09.09.25,10.01.30",
北海道,"東川町,",土地改良(北立第2地区),基準点,3級,13point,北海道上川支庁助言090515A0036,(株)田西設計コンサル,"09.05.12,09.06.20",
北海道,"大野町,",農道台帳農道調査業務,基準点,3級,13point,北海道渡島支庁助言090526A0065,(株)田西設計コンサル,"09.05.19,09.06.30",
北海道,"月形町,",道路計画農道調査業務,基準点,3級,10point,北海道空知支庁助言090609A0111,(株)田西設計コンサル,"09.06.01,09.06.30",
北海道,"女満別町,",土地改良(住吉地区),基準点,3級,8point,北海道網走支庁助言090728A0324,(株)田西設計コンサル,"09.07.17,10.01.30",
北海道,"別海町,",美原地区農道工事,基準点,3級,2point,北海道別海町助言090804A0344,(株)田西設計コンサル,"09.08.01,09.08.29",
北海道,"本別町,",畑かん給水施設調査,基準点,3級,50point,北海道十勝支庁助言090821A0381,(株)田西設計コンサル,"09.08.11,10.01.30",
北海道,"弟子屈町,",土地改良土地総事業(奥春別,基準点,3級,5point,北海道釧路支庁助言091113A0573,(株)田西設計コンサル,"09.11.12,09.10.31",
北海道,"大野町,",土地改良(大野町字文月),基準点,3級,9point,函館開発建設部助言091201A0603,(株)田西設計コンサル,"09.11.14,10.03.17",
北海道,"大樹町,",土地改良事業(国営大和地区),基準点,3級,8point,帯広開発建設部助言091224A0627,(株)田西設計コンサル,"09.10.18,10.03.16",
北海道,"旭川市,鷹栖町,",局部改良工事(鷹栖東神楽線),基準点,3級,2point,北海道旭川土木現業所助言090908A0420,(株)栄調査設計,"09.09.01,09.09.30",
北海道,"斜里町,清里町,",美咲地区宇遠別排水路設計,基準点,3級,15point,網走開発建設部助言091027A0533,アルスマエヤ(株),"09.10.27,10.01.29",
北海道,"上湧別町,",土地改良,基準点,3級,19point,北海道網走支庁助言090422A0007,北見設計測量(株),"09.04.22,09.09.30",
北海道,"端野町,",土地改良畑総事業(端野第二地,基準点,3級,18point,北海道網走支庁助言090929A0475,北見設計測量(株),"09.09.25,10.02.27",
北海道,"端野町,",土地改良畑総事業(端野第二地,基準点,3級,7point,北海道網走支庁助言090929A0476,北見設計測量(株),"09.09.25,10.03.10",
北海道,"旭川市,",ふるさと農道事業(東鷹栖突哨地,基準点,3級,13point,北海道上川支庁助言090530A0072,やまざきコンサルタント(株),"09.05.27,09.07.31",
北海道,"浜頓別町,",道路計画一般農道事業(開明地,基準点,3級,6point,北海道宗谷支庁助言090620A0162,やまざきコンサルタント(株),"09.06.18,09.12.15",
北海道,"江別市,",道路計画,"基準点,基準点","3級,,4級","7point,15point",北海道札幌土木現業所助言090825A0386,(株)モリ技術コンサル,"09.08.18,09.11.17",
北海道,"斜里町,",農道特別事業(江南第2地区),基準点,3級,19point,北海道網走支庁助言090518A0047,(株)村越工務所,"09.05.15,10.02.27",
北海道,"清里町,",農道特別事業(川向地区),基準点,3級,27point,北海道網走支庁助言090520A0055,(株)村越工務所,"09.05.15,09.09.30",
