都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
北海道,"留辺蘂町,",基準点整備,基準点,2級,14point,北海道留辺蘂町助言051108A0655,(株)極東コンサルタント,"05.10.26,06.03.10",
北海道,"美幌町,津別町,",網走川上流地区法線測量,基準点,2級,18point,網走開発建設部助言050617A0271,東和工研(株),"05.05.10,05.08.31",
北海道,"七飯町,",河川計画図作成,基準点,2級,11point,北海道函館土木現業所助言050921A0560,臥牛測量(株),"05.09.24,06.03.20",
北海道,"女満別町,",都市計画,基準点,2級,4point,東京都稲城市助言060221A0710,(株)日豊測量設計,"05.12.15,06.03.15",
北海道,"函館市,",土地区画整理,"基準点,水準","2級,,3級","7point,6.6km",函館市西桔梗南土地区画整理組合設立発起人会助言060311A0714,(株)測進,"06.03.11,06.03.31",
北海道,"函館市,",土地区画整理,"基準点,水準","2級,,3級","7point,6.6km",函館市西桔梗第二土地区画整理組合設立発起人助言060311A0715,(株)測進,"06.03.11,06.03.31",
北海道,"栗山町,",土地改良(湯地地区),基準点,2級,9point,北海道空知支庁助言050406A0004,北海道農業土木技術指導協同組合,"05.04.16,05.08.31",
北海道,"紋別市,",土地区画整理,"基準点,基準点","2級,,3級","4point,26point",紋別市学園土地区画整理組合助言050826A0514,北洋コンサルタント(株),"05.08.25,05.10.30",
北海道,"江別市,",基準点設置測量,基準点,2級,1point,北海道江別市助言050506A0038,(株)五十嵐測量設計事務所,"05.05.06,05.06.03",
北海道,"江別市,",江別市基準点設置測量,"基準点,基準点","2級,,3級","1point,1point",北海道江別市助言051102A0600,"(株)五十嵐測量設計事務所,ヤザワ測量設計(株),(株)佐川測量社,北洋測量設計(株)","05.10.04,06.02.28",
北海道,"北竜町,",道路計画,基準点,2級,16point,札幌開発建設部助言050528A0148,大西測量設計(株),"05.05.24,05.11.30",
北海道,"札幌市,",札幌市公共基準点の復旧(移転),基準点,2級,1point,北海道札幌市助言051029A0613,北盟測量(株),"05.10.21,06.01.26",
北海道,"旭川市,芦別市,美瑛町,",道路計画,"基準点,水準","2級,,2級","6point,1point",旭川開発建設部助言050520A0090,北成測量コンサルタント(株),"05.05.26,05.08.25",
北海道,"歌志内市,上砂川町,",芦別砂川線改良工事,基準点,2級,8point,北海道札幌土木現業所助言050702A0356,(株)シーイーサービス,"05.06.03,05.09.30",
北海道,"函館市,",土地区画整理,"基準点,水準","2級,,3級","6point,5.0km",函館市石川土地区画整理組合設立準備委員会助言050809A0475,(社)道農都市開発協会,"05.07.02,05.10.30",
北海道,"恵庭市,",都市計画,基準点,2級,1point,北海道恵庭市助言050412A0012,植田測量(株),"05.04.12,05.05.30",
北海道,"白老町,",港湾計画,"基準点,基準点","2級,,3級","3point,6point",室蘭開発建設部室蘭港湾建設事務所助言050914A0542,道建コンサルタント(株),"05.09.10,05.10.31",
北海道,"栗山町,",土地改良(栗山北部地区),"基準点,基準点","2級,,3級","5point,3point",北海道空知支庁助言050520A0080,(有)伊藤測量事務所,"05.05.28,05.09.30",
北海道,"倶知安町,",土地改良(緑地区),基準点,3級,9point,北海道後志支庁助言050412A0011,内外エンジニアリング(株),"05.04.27,05.08.31",
北海道,"浜中町,",農免農道事業(共栄地区),基準点,3級,13point,北海道釧路支庁助言050611A0232,内外エンジニアリング(株),"05.06.22,05.10.29",
北海道,"江別市,",農道整備事業(東野幌開拓地区),基準点,3級,5point,北海道石狩支庁助言050617A0255,内外エンジニアリング(株),"05.06.11,05.10.20",
北海道,"士幌町,",道営緊急畑総事業(共益地区),基準点,3級,12point,北海道十勝支庁助言050702A0355,内外エンジニアリング(株),"05.07.01,05.11.19",
北海道,"歌登町,",土地改良(オフンタルマナイ地区,基準点,3級,6point,北海道宗谷支庁助言050715A0377,内外エンジニアリング(株),"05.07.13,05.10.29",
北海道,"猿払村,",農道整備事業(猿払芦野線地区),基準点,3級,9point,北海道宗谷支庁助言050722A0422,内外エンジニアリング(株),"05.07.20,05.11.30",
北海道,"浦河町,",農道整備(荻伏二期地区),基準点,3級,2point,北海道日高支庁助言050817A0491,内外エンジニアリング(株),"05.08.11,05.10.08",
北海道,"千歳市,",農道整備,基準点,3級,12point,北海道石狩支庁助言051005A0573,内外エンジニアリング(株),"05.05.21,05.11.30",
北海道,"遠軽町,",農道特別事業丸大地区,基準点,3級,8point,北海道網走支庁助言051013A0579,内外エンジニアリング(株),"05.10.12,05.10.30",
北海道,"足寄町,",平和地区開拓財産讓与用地測量,基準点,3級,0.3km,北海道十勝支庁助言050510A0052,(株)ズコーシャ,"05.05.20,05.07.30",
北海道,"東藻琴村,",道営農免農道事業(末広地区),基準点,3級,17point,北海道網走支庁助言050921A0559,(株)ズコーシャ,"05.09.20,06.02.09",
北海道,"鹿追町,",草地開発(サラウンナイ地区),基準点,3級,3point,北海道十勝支庁助言051110A0656,(株)ズコーシャ,"05.11.16,06.02.10",
北海道,"留寿都村,",砂防工事のための地形調査,基準点,3級,3point,北海道小樽土木現業所助言050722A0407,(株)シン技術コンサル,"05.06.21,05.10.30",
北海道,"士幌町,",緊急畑総(共益地区),基準点,3級,10point,北海道十勝支庁助言050611A0237,北日本測地(株),"05.06.14,05.10.15",
北海道,"弟子屈町,",土地改良(川湯緑地区),基準点,3級,1point,北海道釧路支庁助言050728A0429,北日本測地(株),"05.08.24,05.11.10",
北海道,"栗沢町,",土地改良(14線地区),基準点,3級,13point,北海道空知支庁助言050809A0483,北日本測地(株),"05.08.23,05.12.20",
北海道,"蘭越町,",土地改良(三和地区),基準点,3級,3point,北海道後志支庁助言051013A0590,北日本測地(株),"05.10.18,05.11.30",
北海道,"上川町,",道路計画,基準点,3級,3point,北海道上川町助言050604A0185,旭川設計測量(株),"05.06.15,05.10.30",
北海道,"美瑛町,",土地改良(美田地区),基準点,3級,6point,北海道上川支庁助言050611A0230,旭川設計測量(株),"05.06.07,05.06.30",
北海道,"中富良野町,",河川計画,基準点,3級,1point,北海道旭川土木現業所助言050728A0448,旭川設計測量(株),"05.07.26,05.08.20",
北海道,"中富良野町,",ほ場整備,基準点,3級,23point,北海道上川支庁助言060114A0701,旭川設計測量(株),"05.10.01,06.01.31",
北海道,"当別町,",土地改良(獅子内地区),基準点,3級,3point,北海道石狩支庁助言050607A0211,北海航測(株),"05.05.21,05.07.15",
北海道,"羅臼町,",農道舗装事業(第2陸志別地区),基準点,3級,2point,北海道根室支庁助言050621A0283,北海航測(株),"05.06.22,05.09.10",
北海道,"富良野市,",土地改良(西達布北部地区),基準点,3級,14point,北海道上川支庁助言050624A0294,北海航測(株),"05.05.26,05.10.29",
北海道,"厚真町,",土地改良(軽舞地区),基準点,3級,16point,北海道胆振支庁助言050624A0305,北海航測(株),"05.06.17,05.09.30",
北海道,"浦臼町,",農道整備事業(浦臼沢地区),基準点,3級,13point,北海道空知支庁助言050705A0360,北海航測(株),"05.07.01,05.11.30",
北海道,"紋別市,",道営草地整備事業(紋別東部地区),基準点,3級,3point,北海道網走支庁助言050705A0365,北海航測(株),"05.07.02,05.09.30",
北海道,"音更町,",アネップ地区暗渠排水調査,基準点,3級,9point,北海道十勝支庁助言050715A0371,北海航測(株),"05.06.14,05.12.10",
北海道,"当別町,",かんがい排水事業(川上2期地区),基準点,3級,7point,北海道石狩支庁助言050722A0412,北海航測(株),"05.07.01,06.01.31",
北海道,"小樽市,神恵内村,余市町,泊村,積丹町,",漁港原点設置,"基準点,水準","3級,,3級","15point,15point",北海道小樽土木現業所助言050728A0433,北海航測(株),"05.07.19,05.09.30",
北海道,"稚内市,",土地改良(西沼川地区),基準点,3級,9point,北海道宗谷支庁助言050728A0435,北海航測(株),"05.07.21,05.11.30",
北海道,"奥尻町,",農道調査設計(青苗地区),基準点,3級,14point,北海道檜山支庁助言050728A0458,北海航測(株),"05.07.12,05.08.10",
北海道,"赤平市,",農道特別対策事業(百戸地区),基準点,3級,8point,北海道空知支庁助言050916A0553,北海航測(株),"05.09.15,06.02.10",
北海道,"富良野市,",農道整備事業(富丘3期地区),基準点,3級,15point,北海道上川支庁助言051029A0610,北海航測(株),"05.10.25,06.01.17",
北海道,"今金町,",土地改良(春日井地区),基準点,3級,3point,北海道檜山支庁助言051213A0687,北海航測(株),"05.11.01,05.12.20",
北海道,"旭川市,",排水対策特別事業(八千代地区),基準点,3級,7point,北海道上川支庁助言051228A0698,北海航測(株),"05.11.26,06.03.25",
北海道,"新冠町,",土地改良(緑岡地区),基準点,3級,5point,北海道日高支庁助言050527A0123,新和測量(株),"05.05.25,05.06.15",
北海道,"白糠町,",土地改良(上和天別地区),基準点,3級,1point,北海道釧路支庁助言050406A0009,(株)富士測量,"05.04.26,05.08.31",
北海道,"富良野市,",土地改良(麓郷地区),基準点,3級,11point,北海道上川支庁助言050527A0113,(株)富士測量,"05.05.20,05.07.05",
北海道,"富良野市,",土地改良(西達布地区),基準点,3級,10point,北海道上川支庁助言050527A0114,(株)富士測量,"05.05.20,05.07.05",
北海道,"旭川市,芦別市,美瑛町,",道路計画,基準点,3級,19point,旭川開発建設部助言050604A0187,(株)富士測量,"05.06.09,05.09.20",
北海道,"上富良野町,",農道整備事業(東中4地区),基準点,3級,17point,北海道上川支庁助言050617A0260,(株)富士測量,"05.06.15,05.12.17",
北海道,"富良野市,",土地改良(西達布地区),基準点,3級,12point,北海道上川支庁助言050624A0293,(株)富士測量,"05.05.26,05.10.29",
北海道,"旭川市,",土地改良(永山八地区),基準点,3級,10point,北海道上川支庁助言051029A0625,(株)富士測量,"05.10.20,05.12.25",
北海道,"芽室町,",畑地総合事業(美生地区),基準点,3級,15point,北海道十勝支庁南部耕地出張所助言050715A0397,(株)高崎総合コンサルタント,"05.07.15,05.09.30",
北海道,"沼田町,",恵比寿川局部改良工事,基準点,3級,7point,北海道札幌土木現業所助言051108A0643,和光技研(株),"05.10.18,06.01.20",
北海道,"大野町,",土地改良(市渡地区),基準点,3級,4point,北海道土地改良事業団体連合会助言050624A0320,(株)極東コンサルタント,"05.07.01,05.10.31",
北海道,"中頓別町,",土地改良(寿地区),基準点,3級,6point,北海道土地改良事業団体連合会助言050728A0443,(株)極東コンサルタント,"05.08.10,05.10.31",
北海道,"小清水町,",緊急畑総事業(中斗美地区),基準点,3級,7point,北海道網走支庁助言050722A0414,(有)益村測量事務所,"05.07.20,05.11.05",
北海道,"津別町,",道営畑総事業(活汲地区),基準点,3級,3point,北海道網走支庁助言050722A0423,(有)益村測量事務所,"05.07.15,05.09.30",
北海道,"女満別町,",土地総事業(本郷地区),基準点,3級,2point,北海道網走支庁助言050728A0444,(有)益村測量事務所,"05.07.26,05.11.30",
北海道,"厚岸町,",草地整備事業(別寒辺牛地区),基準点,3級,13point,北海道釧路支庁助言051013A0586,(有)益村測量事務所,"05.10.20,06.03.10",
北海道,"白滝村,",開拓地事業(上白滝地区),基準点,3級,12point,北海道網走支庁助言051029A0608,(有)益村測量事務所,"05.10.28,06.02.28",
北海道,"士幌町,",畑総事業西吉野地区第1号農道,基準点,3級,17point,北海道十勝支庁助言050531A0177,東和工研(株),"05.06.01,05.09.10",
北海道,"雨竜町,",土地改良(東2号地区),基準点,3級,6point,北海道空知支庁助言050617A0247,東和工研(株),"05.06.17,05.12.10",
北海道,"豊頃町,",農林地事業(ウシシユベツ地区),基準点,3級,3point,北海道十勝支庁助言050917A0555,東和工研(株),"05.09.02,05.12.20",
北海道,"東藻琴村,",道営緊急畑地帯(末広地区),基準点,3級,8point,北海道網走支庁助言051005A0570,東和工研(株),"05.09.27,05.11.05",
北海道,"女満別町,",土地改良(女満別第1地区),基準点,3級,16point,北海道網走支庁助言051207A0680,東和工研(株),"05.12.06,06.02.28",
北海道,"更別村,",土地改良(昭南地区),基準点,3級,12point,北海道十勝支庁助言050531A0166,(株)丸菱測量事務所,"05.06.01,05.08.31",
北海道,"大樹町,",土地改良(石坂地区),基準点,3級,11point,北海道土地改良事業団体連合会助言050624A0317,(株)丸菱測量事務所,"05.07.01,05.10.31",
北海道,"広尾町,",土地改良(楽古地区),基準点,3級,11point,北海道土地改良事業団体連合会助言050624A0319,(株)丸菱測量事務所,"05.07.01,05.10.31",
北海道,"広尾町,",土地改良(中豊似地区),基準点,3級,10point,北海道土地改良事業団体連合会助言050624A0332,(株)丸菱測量事務所,"05.07.01,05.10.31",
北海道,"池田町,",道営畑地総合事業(大森地区),基準点,3級,10point,北海道十勝支庁助言050728A0440,(株)丸菱測量事務所,"05.07.30,05.11.30",
北海道,"幌加内町,",土地改良(下幌加内地区),基準点,3級,21point,北海道空知支庁助言050528A0138,(株)田西設計コンサル,"05.07.01,05.11.30",
北海道,"厚田村,",土地改良(新生地区),基準点,3級,8point,北海道石狩支庁助言050607A0212,(株)田西設計コンサル,"05.06.01,05.09.01",
北海道,"厚岸町,",農免農道事業(大別北地区),基準点,3級,13point,北海道釧路支庁助言050611A0233,(株)田西設計コンサル,"05.06.22,05.10.25",
北海道,"大樹町,",開拓地整備事業(石坂地区),基準点,3級,12point,北海道十勝支庁助言050617A0253,(株)田西設計コンサル,"05.06.21,05.08.01",
北海道,"清里町,",道営緊急畑総事業(向陽2期地区),基準点,3級,6point,北海道網走支庁助言050624A0301,(株)田西設計コンサル,"05.06.21,05.07.31",
北海道,"北見市,",道営畑総事業(北部第2地区),基準点,3級,3point,北海道網走支庁助言050630A0334,(株)田西設計コンサル,"05.05.24,05.10.15",
北海道,"端野町,",農免農道事業(川向地区),基準点,3級,11point,北海道網走支庁助言050702A0352,(株)田西設計コンサル,"05.06.30,05.08.31",
北海道,"紋別市,",道営草地整備事業(紋別東部地区),基準点,3級,7point,北海道網走支庁助言050705A0363,(株)田西設計コンサル,"05.07.02,05.08.31",
北海道,"別海町,",土地改良(西本別地区),基準点,3級,13point,北海道根室支庁助言050728A0446,(株)田西設計コンサル,"05.08.01,05.12.20",
北海道,"別海町,",農道整備事業(西春15号地区),基準点,3級,7point,北海道別海町助言050728A0449,(株)田西設計コンサル,"05.07.20,05.09.10",
北海道,"江別市,",農道整備事業(江南通り地区),基準点,3級,9point,北海道石狩支庁助言050818A0501,(株)田西設計コンサル,"05.08.05,05.09.30",
北海道,"遠軽町,",道営畑総事業(若咲内地区),基準点,3級,4point,北海道網走支庁助言050818A0505,(株)田西設計コンサル,"05.08.13,05.12.20",
北海道,"積丹町,",土地改良(積丹地区),基準点,3級,6point,北海道後志支庁助言050525A0109,アルスマエヤ(株),"05.05.28,05.08.31",
北海道,"沼田町,",土地改良(東予地区),基準点,3級,8point,北海道空知支庁助言050604A0182,アルスマエヤ(株),"05.06.07,05.08.31",
北海道,"弟子屈町,",営農用水事業弟子屈西部第3委託,基準点,3級,1point,北海道釧路支庁助言050916A0548,アルスマエヤ(株),"05.09.10,05.12.10",
北海道,"足寄町,",畑総事業(郊南地区),基準点,3級,12point,北海道十勝支庁助言051110A0657,アルスマエヤ(株),"05.11.11,06.02.10",
北海道,"東藻琴村,",農地開発(千草地区),基準点,3級,6point,網走開発建設部北見農業事務所助言051228A0697,アルスマエヤ(株),"05.12.01,06.01.15",
北海道,"豊頃町,",緊急畑総統内2期地区,基準点,3級,7point,北海道十勝支庁助言050607A0213,北見設計測量(株),"05.06.15,05.12.20",
北海道,"本別町,",緊急畑総仙美里地区,基準点,3級,4point,北海道十勝支庁助言050607A0214,北見設計測量(株),"05.06.15,05.12.24",
北海道,"端野町,",道営畑総事業(端野北部地区),基準点,3級,5point,北海道網走支庁助言050705A0362,北見設計測量(株),"05.07.01,06.01.31",
北海道,"留辺蘂町,",留辺蘂浜佐呂間線凍雪害防止工事,基準点,3級,5point,北海道網走土木現業所助言050728A0454,北見設計測量(株),"05.08.01,05.11.30",
北海道,"訓子府町,",訓子府津別線交通安全施設工事,基準点,3級,4point,北海道網走土木現業所助言051029A0624,北見設計測量(株),"05.10.25,06.02.28",
北海道,"北見市,",北見常呂線公安工事,基準点,3級,4point,北海道網走土木現業所助言060121A0704,北見設計測量(株),"06.01.18,06.03.25",
北海道,"雄武町,",農道事業(オホーツク西部地区),基準点,3級,20point,北海道網走支庁助言060121A0705,北見設計測量(株),"06.01.21,06.02.10",
北海道,"当麻町,",当麻地区開拓財産特別事業,基準点,3級,8point,北海道上川支庁助言050528A0131,(株)やまざき測量設計事務所,"05.05.28,05.11.17",
北海道,"美瑛町,",平和郷地区道営緊急畑総事業,基準点,3級,5point,北海道上川支庁助言050604A0186,(株)やまざき測量設計事務所,"05.06.01,05.10.30",
北海道,"南富良野町,",農道整備事業(富南地区),基準点,3級,5point,北海道上川支庁助言050624A0308,(株)やまざき測量設計事務所,"05.06.23,05.07.30",
北海道,"厚岸町,",土地改良(片無去地区),基準点,3級,1point,北海道釧路支庁助言050630A0340,(株)やまざき測量設計事務所,"05.07.30,05.10.30",
北海道,"津別町,",道営畑総事業(活汲地区),基準点,3級,5point,北海道網走支庁助言050914A0541,(株)村越工務所,"05.09.13,05.10.15",
北海道,"女満別町,",道営畑総事業(女満別第2地区),基準点,3級,4point,北海道網走支庁助言051207A0681,(株)村越工務所,"05.12.10,06.02.28",
北海道,"標茶町,白糠町,",河川計画,基準点,3級,8.0km,釧路開発建設部助言051220A0690,"(株)北開水工コンサルタント,(有)小出測量設計コンサルタント,(株)ケイジー技研","05.12.03,06.03.22",
北海道,"士別市,",土地改良(温根別南地区),基準点,3級,12point,北海道上川支庁助言050426A0021,山下コンサルタント(株),"05.06.24,05.09.30",
北海道,"厚岸町,",土地改良(若松地区),基準点,3級,1point,北海道釧路支庁助言050428A0033,山下コンサルタント(株),"05.05.20,05.09.30",
北海道,"栗沢町,",土地改良(栗沢東地区),基準点,3級,8point,北海道空知支庁助言050520A0085,山下コンサルタント(株),"05.06.02,05.11.30",
北海道,"標茶町,",土地改良(弥栄地区),基準点,3級,1point,北海道釧路支庁助言050630A0342,山下コンサルタント(株),"05.07.30,05.11.30",
北海道,"長万部町,",開拓地整備事業(静狩地区),基準点,3級,14point,北海道渡島支庁助言050722A0402,山下コンサルタント(株),"05.05.12,05.09.30",
北海道,"上士幌町,",緊急畑総事業(富士地区),基準点,3級,4point,北海道十勝支庁助言050827A0523,山下コンサルタント(株),"05.09.01,05.09.10",
北海道,"雄武町,",農道特別事業(豊丘地区),基準点,3級,7point,北海道網走支庁助言050921A0558,山下コンサルタント(株),"05.09.20,05.10.30",
北海道,"標茶町,",西熊牛北幹線凍雪防止工事,基準点,3級,3point,北海道標茶町助言050630A0335,(有)渋谷測量社,"05.06.28,05.11.30",
北海道,"鶴居村,",土地改良(久蓍呂原野線地区),基準点,3級,1point,北海道釧路支庁助言050428A0035,(株)郡土木コンサルタント,"05.05.27,05.10.29",
北海道,"長沼町,",土地改良(西長沼南3期地区),基準点,3級,7point,北海道空知支庁助言050406A0003,(株)北開測地,"05.04.16,05.10.29",
北海道,"由仁町,",土地改良(東三川地区),基準点,3級,8point,北海道空知支庁助言050520A0086,(株)北開測地,"05.05.28,05.10.29",
北海道,"雨竜町,",土地改良(西1号地区),基準点,3級,15point,北海道空知支庁助言050525A0104,(株)北開測地,"05.05.27,05.12.17",
北海道,"滝川市,",土地改良(ラウネ地区),基準点,3級,6point,北海道空知支庁助言050617A0248,(株)北開測地,"05.06.17,05.12.20",
北海道,"上士幌町,",緊急畑総事業(双葉地区),基準点,3級,11point,北海道十勝支庁助言050617A0262,(株)北開測地,"05.06.16,05.09.30",
北海道,"滝上町,",道営用排水事業(二区地区),基準点,3級,6point,北海道網走支庁助言050617A0270,(株)北開測地,"05.06.16,05.08.30",
北海道,"小平町,",土地改良(花岡地区),基準点,3級,11point,北海道留萌支庁助言050624A0307,(株)北開測地,"05.06.23,05.11.30",
北海道,"芦別市,",農道特別対策事業(新城地区),基準点,3級,14point,北海道空知支庁助言050806A0470,(株)北開測地,"05.09.01,06.02.10",
北海道,"八雲町,",草地整備改良事業八雲第2地区,基準点,3級,4point,北海道渡島支庁助言050901A0530,(株)北開測地,"05.08.30,05.09.15",
北海道,"大滝村,",土地改良(本郷第2地区),基準点,3級,6point,北海道胆振支庁助言050916A0551,(株)北開測地,"05.09.14,05.11.30",
北海道,"愛別町,",中山間総合整備(愛別地区),基準点,3級,10point,北海道上川支庁助言050617A0277,(株)アサヒ建設コンサルタント,"05.06.17,05.08.31",
北海道,"旭川市,",江丹別川道単改修工事地形調査,基準点,3級,33point,北海道旭川土木現業所助言051005A0577,(株)アサヒ建設コンサルタント,"05.10.01,05.12.20",
北海道,"芦別市,",道路実測線調査,基準点,3級,3point,札幌開発建設部滝川道路事務所助言051119A0663,(株)アサヒ建設コンサルタント,"05.08.10,05.11.30",
北海道,"雄武町,",道路計画,基準点,3級,3point,網走開発建設部助言051228A0696,(株)アサヒ建設コンサルタント,"05.12.25,06.01.31",
北海道,"中富良野町,",排水路用地測量(旭中地区),基準点,3級,4point,北海道上川支庁助言051013A0585,三砂測量設計(株),"05.10.04,05.10.18",
北海道,"白糠町,",土地改良(上和天別地区),基準点,3級,1point,北海道釧路支庁助言050406A0008,(有)小出測量設計コンサルタント,"05.04.26,05.08.31",
北海道,"栗沢町,",土地改良(栗沢東地区),基準点,3級,10point,北海道空知支庁助言050406A0001,嵯峨測量設計(株),"05.04.16,05.08.31",
北海道,"中川町,",土地改良(安平志内地区),基準点,3級,4point,北海道上川支庁助言051005A0572,嵯峨測量設計(株),"05.10.04,05.11.30",
北海道,"長沼町,",土地改良(弥広地区),基準点,3級,18point,北海道空知支庁助言051013A0583,嵯峨測量設計(株),"05.11.01,06.03.10",
北海道,"佐呂間町,",佐呂間地区農道用地測量,基準点,3級,9point,北海道網走支庁助言050611A0245,北林測量(株),"05.06.07,05.11.30",
北海道,"湧別町,",道営草地整備事業(芭露地区),基準点,3級,2point,北海道網走支庁助言050617A0249,北林測量(株),"05.06.15,05.11.30",
北海道,"佐呂間町,",道営畑総事業佐呂間西部2期地区,基準点,3級,8point,北海道網走支庁助言050722A0415,北林測量(株),"05.07.01,05.08.31",
北海道,"北見市,",農村整備事業(5号明渠),基準点,3級,2point,北海道北見市助言050827A0522,北林測量(株),"05.08.30,05.10.29",
北海道,"興部町,",農道調査設計(興部地区),基準点,3級,1.4km,北海道興部町助言051110A0658,北林測量(株),"05.10.20,06.03.10",
北海道,"弟子屈町,",土地改良(川湯跡佐登地区),基準点,3級,10point,北海道釧路支庁助言050428A0032,北王コンサルタント(株),"05.06.01,05.09.01",
北海道,"砂原町,",農道整備事業(登山道路2号線),基準点,3級,3point,北海道渡島支庁助言050715A0387,北王コンサルタント(株),"05.07.14,05.11.30",
北海道,"奈井江町,",土地改良(奈井江南地区),基準点,3級,16point,北海道空知支庁助言050715A0394,北王コンサルタント(株),"05.07.15,05.11.30",
北海道,"弟子屈町,",営農用水事業(弟子屈西部地区),基準点,3級,1point,北海道釧路支庁助言050916A0546,北王コンサルタント(株),"05.09.10,06.02.10",
北海道,"旭川市,",農道整備特別対策米原地区,基準点,3級,9point,北海道上川支庁助言051102A0629,北王コンサルタント(株),"05.10.20,06.03.15",
北海道,"門別町,",開拓地整備事業(富川地区),基準点,3級,7point,北海道日高支庁助言051108A0642,北王コンサルタント(株),"05.10.30,05.12.10",
北海道,"浦河町,",土地改良(荻伏地区),基準点,3級,16point,北海道日高支庁助言050510A0048,(株)細道測量,"05.05.17,05.07.20",
北海道,"三石町,",土地改良(延出地区),基準点,3級,12point,北海道日高支庁助言050528A0161,(株)細道測量,"05.06.01,05.09.20",
北海道,"大樹町,",営農用水事業(大樹第2地区),基準点,3級,13point,北海道十勝支庁南部耕地出張所助言050715A0398,(株)細道測量,"05.07.15,05.09.30",
北海道,"平取町,",道営開拓地整備事業(旭地区),基準点,3級,5point,北海道日高支庁助言050806A0463,(株)細道測量,"05.08.02,05.08.27",
北海道,"早来町,",農道整備特別対策事業湯の沢地区,基準点,3級,11point,北海道胆振支庁助言050903A0532,(株)細道測量,"05.09.03,05.10.25",
北海道,"当麻町,",当麻地区開拓財産特別事業,基準点,3級,8point,北海道上川支庁助言050528A0132,(株)中神土木設計事務所,"05.05.28,05.09.30",
北海道,"乙部町,",農道整備特別対策事業(旭岱地区),基準点,3級,5point,北海道檜山支庁助言050531A0163,(株)中神土木設計事務所,"00.00.00,05.08.30",
北海道,"訓子府町,",土地改良(西部地区),基準点,3級,7point,北海道網走支庁助言050617A0275,(株)中神土木設計事務所,"05.06.16,05.12.10",
北海道,"西興部村,",中山間事業(西興部地区),基準点,3級,10point,北海道網走支庁助言050617A0276,(株)中神土木設計事務所,"05.06.16,05.08.31",
北海道,"常呂町,",土地改良(福山地区),基準点,3級,18point,北海道網走支庁助言050715A0381,(株)中神土木設計事務所,"05.07.13,06.01.28",
北海道,"浜中町,",草地整備事業(浜中東部第3委託),基準点,3級,14point,北海道釧路支庁助言051014A0594,(株)中神土木設計事務所,"05.10.28,06.03.10",
北海道,"佐呂間町,",道営中山間事業(サロマ地区),基準点,3級,14point,北海道網走支庁助言051108A0647,(株)中神土木設計事務所,"05.11.05,06.03.10",
北海道,"共和町,",土地改良(前田地区),基準点,3級,8point,北海道後志支庁助言050419A0013,ロイヤル測量設計(株),"05.04.27,05.08.31",
北海道,"富良野市,",土地改良(老節布地区),基準点,3級,16point,北海道上川支庁助言050419A0017,ロイヤル測量設計(株),"05.04.30,05.10.29",
