都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
北海道,"苫小牧市,",総合計画,"基準点,基準点","1級,,2級","4point,9point",北海道苫小牧市助言070824A0341,(株)タナカコンサルタント,"07.08.23,07.10.31",
北海道,"厚岸町,",総合計画,基準点,2級,10point,北海道厚岸町助言070727A0279,(株)パスコ,"07.07.17,07.09.18",
北海道,"本別町,音別町,浦幌町,白糠町,",道路計画,"基準点,水準","2級,,2級","62point,58point",日本道路公団札幌建設局帯広工事事務所助言070808A0309,"(株)パスコ,大成エンジニアリング(株),(株)ハイウエイ・エンジニアリング,(株)八州","07.08.04,07.12.29",
北海道,"阿寒町,白糠町,",道路計画,"基準点,水準","2級,,2級","20point,18point",日本道路公団札幌建設局帯広工事事務所助言071127A0473,"第一航業(株),北王コンサルタント(株)","07.11.20,08.03.21",
北海道,"大樹町,",河川敷地境界確定測量,基準点,2級,5point,帯広開発建設部助言070629A0213,(株)ズコーシャ,"07.06.26,08.01.31",
北海道,"斜里町,",排水路設計,基準点,2級,2point,網走開発建設部助言080123A0518,北海道開発コンサルタント(株),"08.01.22,08.03.20",
北海道,"中富良野町,",ほ場整備,基準点,2級,20point,北海道上川支庁助言070519A0051,旭川設計測量(株),"07.05.20,07.06.30",
北海道,"上川町,",河川計画,"基準点,基準点","2級,,3級","2point,4point",北海道旭川土木現業所助言070711A0238,旭川設計測量(株),"07.06.12,07.09.25",
北海道,"広島町,",土地区画整理,基準点,2級,19point,広島町大曲柏葉台土地区画整理組合助言070921A0372,(株)タケカワ総合コンサルタント,"07.06.25,09.03.30",
北海道,"恵庭市,",土地区画整理,基準点,2級,7point,恵庭市黄金土地区画整理組合助言071120A0467,"(株)タケカワ総合コンサルタント,テーエス測量設計(株)","63.04.01,08.03.31",
北海道,"利尻富士町,",道路計画,"基準点,基準点","2級,,3級","8point,5point",北海道稚内土木現業所助言080304A0527,(株)富士測量,"08.03.07,08.03.21",
北海道,"札幌市,",土地区画整理,基準点,2級,1point,北海道札幌市助言070605A0106,大東測地(株),"07.06.05,07.08.25",
北海道,"興部町,",道路計画,基準点,2級,3point,網走開発建設部助言070531A0080,(株)村越工務所,"07.06.01,07.08.01",
北海道,"留萌市,",農道計画,"基準点,基準点","2級,,3級","4point,1point",北海道留萌支庁助言070515A0043,ロイヤル測量設計(株),"07.04.19,07.07.20",
北海道,"興部町,",農道計画,"基準点,基準点","2級,,3級","4point,7point",北海道網走支庁助言070524A0079,ロイヤル測量設計(株),"07.05.29,07.08.23",
北海道,"今金町,",土地改良,"基準点,基準点","2級,,3級","7point,8point",北海道檜山支庁助言070619A0168,ロイヤル測量設計(株),"07.06.15,07.09.20",
北海道,"女満別町,",農道計画,"基準点,基準点","2級,,3級","5point,5point",北海道網走支庁助言070619A0169,ロイヤル測量設計(株),"07.05.25,07.10.27",
北海道,"新篠津村,",農道計画,"基準点,基準点","2級,,3級","4point,6point",北海道石狩支庁助言070626A0191,ロイヤル測量設計(株),"07.06.23,07.07.10",
北海道,"八雲町,",土地改良,基準点,2級,2point,北海道渡島支庁助言070705A0226,ロイヤル測量設計(株),"07.07.07,07.07.31",
北海道,"音更町,",土地改良,"基準点,基準点","2級,,3級","6point,16point",北海道十勝支庁助言070901A0348,ロイヤル測量設計(株),"07.09.01,07.09.15",
北海道,"函館市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","6point,8point,40point",北海道函館市助言070829A0344,(株)ノース技研,"07.08.25,07.12.15",
北海道,"苫小牧市,",土地区画整理,基準点,2級,14point,北海道苫小牧市助言070804A0303,(株)タナカコンサルタント,"07.08.01,07.10.31",
北海道,"江別市,",土地区画整理,基準点,2級,7point,江別市上江別南土地区画整理組合助言070418A0006,(有)野々川測量設計,"07.05.08,07.06.30",
北海道,"小樽市,",廃棄物処理場建設,"基準点,基準点,水準","2級,,3級,,3級","7point,15point,2point",北海道小樽市助言070725A0274,(株)島口測量事務所,"07.07.20,07.12.10",
北海道,"石狩町,",土地区画整理,基準点,2級,3point,明治乳業株式会社助言070927A0384,(株)アイ・シイ開発設計,"07.10.02,07.10.31",
北海道,"中標津町,",総合計画,基準点,2級,10point,北海道中標津町助言070502A0015,(有)伊藤測量事務所,"07.05.12,07.06.20",
北海道,"池田町,",土地改良,基準点,3級,11point,北海道十勝支庁助言070605A0108,内外エンジニアリング(株),"07.06.05,07.10.31",
北海道,"浦臼町,",農道計画,基準点,3級,10point,北海道空知支庁助言070626A0189,内外エンジニアリング(株),"07.07.01,07.12.15",
北海道,"女満別町,",農道計画,基準点,3級,2.5km,北海道網走支庁助言070630A0214,内外エンジニアリング(株),"07.06.10,07.09.29",
北海道,"別海町,",農道計画,基準点,3級,16point,北海道根室支庁助言070711A0236,内外エンジニアリング(株),"07.07.07,07.09.30",
北海道,"比布町,",土地改良,基準点,3級,6point,北海道上川支庁助言071017A0423,内外エンジニアリング(株),"07.10.17,08.03.15",
北海道,"洞爺村,",土地改良,基準点,3級,12point,北海道胆振支庁助言071026A0438,内外エンジニアリング(株),"07.10.26,07.10.31",
北海道,"豊頃町,",農道計画,基準点,3級,9point,北海道十勝支庁助言071120A0469,内外エンジニアリング(株),"07.11.22,07.11.30",
北海道,"新冠町,",農地開発,基準点,3級,11point,北海道日高支庁助言071215A0506,内外エンジニアリング(株),"07.12.15,08.03.21",
北海道,"幕別町,",土地改良,基準点,3級,6point,北海道十勝支庁助言070531A0084,(株)ズコーシャ,"07.05.25,07.07.10",
北海道,"音更町,",農道計画,基準点,3級,12point,北海道十勝支庁助言070608A0133,(株)ズコーシャ,"07.06.08,07.10.31",
北海道,"中標津町,",土地改良,基準点,3級,4point,北海道根室支庁助言070609A0138,(株)ズコーシャ,"07.06.12,07.08.10",
北海道,"士幌町,",農道計画,基準点,3級,10point,北海道十勝支庁助言070711A0242,(株)ズコーシャ,"07.07.01,07.11.30",
北海道,"新得町,",土地改良,基準点,3級,8point,北海道十勝支庁助言070724A0256,(株)ズコーシャ,"07.07.10,07.10.31",
北海道,"常呂町,",排水路計画,基準点,3級,7point,北海道網走支庁助言070727A0284,(株)ズコーシャ,"07.05.31,07.10.31",
北海道,"上富良野町,",河川計画,基準点,3級,4point,北海道旭川土木現業所助言071002A0392,(株)ズコーシャ,"07.08.28,07.11.27",
北海道,"音更町,",農道計画,基準点,3級,2point,北海道十勝支庁助言071011A0410,(株)ズコーシャ,"07.10.14,07.10.31",
北海道,"小清水町,",道路計画,基準点,3級,4point,北海道網走支庁助言071017A0416,(株)ズコーシャ,"07.08.31,07.12.18",
北海道,"常呂町,",排水路計画,基準点,3級,18point,北海道網走支庁助言071120A0460,(株)ズコーシャ,"07.10.01,08.01.31",
北海道,"常呂町,",道路計画,基準点,3級,5point,北海道網走支庁助言071120A0461,(株)ズコーシャ,"07.10.01,08.01.31",
北海道,"豊頃町,",農道計画,基準点,3級,10point,北海道十勝支庁助言071227A0513,(株)ズコーシャ,"07.12.27,08.01.15",
北海道,"池田町,",土地改良,基準点,3級,16point,北海道十勝支庁助言080213A0522,(株)ズコーシャ,"08.02.15,08.03.15",
北海道,"小樽市,",砂防計画,基準点,3級,4point,北海道小樽土木現業所助言071201A0488,(株)シン技術コンサル,"07.10.09,08.02.21",
北海道,"共和町,",土地改良,基準点,3級,4point,北海道後志支庁助言070522A0066,大橋調査(株),"07.05.10,07.05.29",
北海道,"弟子屈町,",土地改良,基準点,3級,4point,北海道釧路支庁助言070615A0145,北日本測地(株),"07.06.20,07.09.29",
北海道,"札幌市,",土地区画整理,基準点,3級,14point,北海道札幌市助言070911A0365,北日本測地(株),"07.09.25,07.11.30",
北海道,"栗山町,",土地改良,基準点,3級,2point,北海道空知支庁助言071011A0409,北日本測地(株),"07.10.16,08.01.10",
北海道,"東川町,",道路計画,基準点,3級,3point,北海道旭川土木現業所助言070727A0283,旭川設計測量(株),"07.07.13,07.10.16",
北海道,"当別町,",土地改良,基準点,3級,7point,北海道石狩支庁助言070519A0058,北海航測(株),"07.05.25,07.11.30",
北海道,"初山別村,",土地改良,基準点,3級,5point,北海道留萌支庁助言070524A0069,北海航測(株),"07.04.28,07.08.31",
北海道,"余市町,",土地改良,基準点,3級,4point,北海道後志支庁助言070601A0094,北海航測(株),"07.06.01,07.09.30",
北海道,"由仁町,",土地改良,基準点,3級,3point,北海道空知支庁助言070615A0149,北海航測(株),"07.06.20,07.09.20",
北海道,"栗山町,",農道計画,基準点,3級,5point,北海道空知支庁助言070615A0157,北海航測(株),"07.05.24,07.10.31",
北海道,"当別町,新篠津村,",農道計画,基準点,3級,17point,北海道石狩支庁助言070626A0188,北海航測(株),"07.05.26,07.09.29",
北海道,"士幌町,",土地改良,基準点,3級,20point,北海道十勝支庁助言070728A0296,北海航測(株),"07.07.27,07.10.30",
北海道,"由仁町,",土地改良,基準点,3級,9point,北海道空知支庁助言070808A0308,北海航測(株),"07.08.10,07.12.15",
北海道,"上ノ国町,",農道計画,基準点,3級,9point,北海道檜山支庁助言070821A0326,北海航測(株),"07.07.27,08.02.15",
北海道,"士別市,",農道計画,基準点,3級,14point,北海道上川支庁助言070927A0385,北海航測(株),"07.09.25,08.01.25",
北海道,"帯広市,",農道計画,基準点,3級,14point,北海道十勝支庁助言071215A0502,北海航測(株),"07.12.13,08.02.20",
北海道,"浦幌町,",農道計画,基準点,3級,4point,北海道十勝支庁助言071218A0511,北海航測(株),"07.12.22,08.03.25",
北海道,"富良野市,",土地改良,基準点,3級,15point,北海道上川支庁助言080312A0528,新和測量(株),"08.03.12,08.07.10",
北海道,"愛別町,",農道計画,基準点,3級,10point,北海道上川支庁助言070502A0013,(株)富士測量,"07.05.01,07.08.31",
北海道,"苫前町,",農道計画,基準点,3級,4point,北海道留萌支庁助言070524A0072,(株)富士測量,"07.05.22,07.07.20",
北海道,"枝幸町,",農道計画,基準点,3級,14point,北海道宗谷支庁助言070626A0192,(株)富士測量,"07.06.22,07.08.31",
北海道,"風連町,",土地改良,基準点,3級,17point,北海道上川支庁助言070727A0278,(株)富士測量,"07.07.20,07.11.30",
北海道,"名寄市,",道路計画,"基準点,水準","3級,,3級","1.1km,1.1km",北海道旭川土木現業所美深出張所助言070728A0295,(株)富士測量,"07.07.10,07.12.11",
北海道,"占冠村,",道路計画,基準点,3級,6point,北海道旭川土木現業所助言070908A0359,(株)富士測量,"07.08.07,07.11.06",
北海道,"名寄市,",土地改良,基準点,3級,13point,北海道上川支庁助言071004A0394,(株)富士測量,"07.10.02,08.02.29",
北海道,"北見市,",土地改良,基準点,3級,6point,北海道網走支庁助言071205A0489,(株)富士測量,"07.10.20,08.03.15",
北海道,"士別市,",道路計画,基準点,3級,3point,北海道旭川土木現業所助言071205A0492,(株)富士測量,"07.11.06,07.12.18",
北海道,"清水町,",土地改良,基準点,3級,41point,北海道十勝支庁助言070724A0262,(株)高崎総合コンサルタント,"07.07.21,07.08.30",
北海道,"女満別町,",農道計画,基準点,3級,12point,北海道網走支庁助言070622A0182,(有)益村測量事務所,"07.06.16,07.10.27",
北海道,"常呂町,",土地改良,基準点,3級,8point,北海道網走支庁助言071009A0403,(有)益村測量事務所,"07.09.29,08.02.29",
北海道,"帯広市,",土地改良,基準点,3級,6point,北海道十勝支庁助言071218A0510,(有)益村測量事務所,"07.12.18,08.01.31",
北海道,"士幌町,",土地改良,基準点,3級,3point,北海道十勝支庁助言070619A0174,(株)十勝測量設計社,"07.06.01,07.07.28",
北海道,"陸別町,",土地改良,基準点,3級,7point,北海道十勝支庁助言071205A0491,(株)十勝測量設計社,"07.11.01,07.12.20",
北海道,"美幌町,",農道計画,基準点,3級,9point,北海道網走支庁助言070508A0020,東和工研(株),"07.05.07,07.08.25",
北海道,"帯広市,",土地改良,基準点,3級,8point,北海道十勝支庁助言070522A0065,東和工研(株),"07.05.01,07.10.27",
北海道,"豊頃町,",土地改良,基準点,3級,14point,北海道十勝支庁助言070524A0076,東和工研(株),"07.05.22,07.07.31",
北海道,"中標津町,",農地開発,基準点,3級,5point,北海道根室支庁助言070605A0103,東和工研(株),"07.05.25,07.08.10",
北海道,"鶴居村,",土地改良,基準点,3級,6point,北海道釧路支庁助言070609A0135,東和工研(株),"07.06.09,07.10.31",
北海道,"夕張市,",農道計画,基準点,3級,4point,北海道空知支庁助言070706A0233,東和工研(株),"07.06.22,07.09.20",
北海道,"足寄町,",土地改良,基準点,3級,29point,北海道十勝支庁助言070821A0330,東和工研(株),"07.08.21,08.01.31",
北海道,"門別町,",土地改良,基準点,3級,4point,北海道日高支庁助言080220A0525,東和工研(株),"08.02.19,08.03.21",
北海道,"音更町,",土地改良,基準点,3級,17point,北海道十勝支庁助言070717A0254,(株)丸菱測量事務所,"07.07.14,07.11.06",
北海道,"帯広市,",土地改良,基準点,3級,13point,北海道十勝支庁助言070728A0298,(株)丸菱測量事務所,"07.07.27,07.12.27",
北海道,"栗山町,",農道整備,基準点,3級,9point,北海道空知支庁助言070425A0010,(株)田西設計コンサル,"07.07.19,07.09.20",
北海道,"江別市,",土地改良,基準点,3級,18point,北海道石狩支庁助言070510A0038,(株)田西設計コンサル,"07.05.08,07.07.31",
北海道,"女満別町,",農道計画,基準点,3級,7point,北海道網走支庁助言070615A0158,(株)田西設計コンサル,"07.06.14,07.10.27",
北海道,"別海町,",農道計画,基準点,3級,11point,北海道別海町助言070619A0175,(株)田西設計コンサル,"07.06.20,07.07.31",
北海道,"標茶町,",農道計画,基準点,3級,10point,北海道釧路支庁助言070627A0195,(株)田西設計コンサル,"07.06.30,07.11.30",
北海道,"斜里町,",土地改良,基準点,3級,4point,北海道網走支庁助言070706A0231,(株)田西設計コンサル,"07.05.31,07.10.31",
北海道,"清里町,",地すべり対策,基準点,3級,2point,北海道網走支庁助言070711A0239,(株)田西設計コンサル,"07.07.07,07.08.15",
北海道,"三石町,",農道計画,基準点,3級,6point,北海道日高支庁助言070821A0335,(株)田西設計コンサル,"07.07.27,07.11.20",
北海道,"苫前町,",農道計画,基準点,3級,10point,北海道留萌支庁助言071017A0421,(株)田西設計コンサル,"07.10.17,08.02.20",
北海道,"厚沢部町,",土地改良,基準点,3級,6point,北海道檜山支庁助言071127A0479,(株)田西設計コンサル,"07.11.28,07.12.25",
北海道,"富良野市,",土地改良,基準点,3級,8point,北海道上川支庁助言070705A0223,アルスマエヤ(株),"07.07.27,07.10.16",
北海道,"白滝村,",農道計画,基準点,3級,14point,北海道網走支庁助言070515A0039,北見設計測量(株),"07.04.27,07.08.30",
北海道,"佐呂間町,",農道計画,基準点,3級,18point,北海道網走支庁助言070725A0271,北見設計測量(株),"07.07.24,07.12.20",
北海道,"佐呂間町,",土地改良,基準点,3級,7point,北海道網走支庁助言070817A0315,北見設計測量(株),"07.08.16,07.11.30",
北海道,"士幌町,",農道計画,基準点,3級,5point,北海道十勝支庁助言070906A0354,北見設計測量(株),"07.09.05,07.11.30",
北海道,"北見市,",農道計画,基準点,3級,11point,北海道網走支庁助言071130A0484,北見設計測量(株),"07.11.29,08.03.19",
北海道,"訓子府町,",土地改良,基準点,3級,12point,北海道網走支庁助言080329A0530,北見設計測量(株),"08.03.14,08.07.31",
北海道,"上富良野町,",農道計画,基準点,3級,10point,北海道上川支庁助言070516A0045,(株)やまざき測量設計事務所,"07.05.24,07.09.29",
北海道,"中頓別町,",農道計画,基準点,3級,6point,北海道宗谷支庁助言070626A0193,(株)やまざき測量設計事務所,"07.06.22,07.08.20",
北海道,"和寒町,",土地改良,基準点,3級,18point,北海道上川支庁助言070901A0349,(株)やまざき測量設計事務所,"07.09.01,07.11.30",
北海道,"斜里町,",土地改良,基準点,3級,8point,北海道網走支庁助言070502A0014,(株)村越工務所,"07.04.27,07.09.29",
北海道,"女満別町,",土地改良,基準点,3級,14point,北海道網走支庁助言070608A0127,(株)村越工務所,"07.05.25,07.09.29",
北海道,"美幌町,",農道計画,基準点,3級,11point,北海道網走支庁助言070821A0323,(株)村越工務所,"07.08.14,07.11.30",
北海道,"南富良野町,",農道計画,基準点,3級,10point,北海道上川支庁助言070510A0034,山下コンサルタント(株),"07.05.08,07.07.31",
北海道,"標茶町,",農道計画,基準点,3級,10point,北海道釧路支庁助言070519A0063,山下コンサルタント(株),"07.05.25,07.10.31",
北海道,"帯広市,",土地改良,基準点,3級,15point,北海道十勝支庁助言070622A0178,山下コンサルタント(株),"07.06.11,07.11.27",
北海道,"風連町,",ほ場整備,基準点,3級,8point,北海道上川支庁助言070829A0343,山下コンサルタント(株),"07.08.30,07.09.29",
北海道,"豊富町,",土地改良,基準点,3級,8point,北海道宗谷支庁助言070927A0389,山下コンサルタント(株),"07.09.27,07.11.30",
北海道,"北見市,",土地改良,基準点,3級,9point,北海道網走支庁助言071127A0474,山下コンサルタント(株),"07.11.06,07.11.30",
北海道,"鶴居村,",農道計画,基準点,3級,5point,北海道釧路支庁助言070519A0061,(有)渋谷測量社,"07.05.25,07.09.25",
北海道,"弟子屈町,",農道計画,基準点,3級,8point,北海道釧路支庁助言070519A0062,(株)郡土木コンサルタント,"07.05.25,07.09.25",
北海道,"赤井川村,",土地改良,基準点,3級,3point,北海道後志支庁助言070601A0089,(株)北開測地,"07.05.24,07.07.20",
北海道,"長沼町,",土地改良,基準点,3級,3point,北海道空知支庁助言070615A0150,(株)北開測地,"07.06.20,07.09.20",
北海道,"小平町,",土地改良,基準点,3級,7point,北海道留萌支庁助言070619A0167,(株)北開測地,"07.06.20,07.12.20",
北海道,"新冠町,",土地改良,基準点,3級,8point,北海道日高支庁助言070725A0268,(株)北開測地,"07.07.15,07.09.20",
北海道,"南幌町,長沼町,",土地改良,基準点,3級,6point,北海道空知支庁助言070808A0307,(株)北開測地,"07.08.10,07.10.31",
北海道,"苫前町,",土地改良,基準点,3級,3point,北海道留萌支庁助言070817A0320,(株)北開測地,"07.08.22,07.10.26",
北海道,"雨竜町,",ほ場整備,基準点,3級,6point,北海道空知支庁助言071017A0417,(株)北開測地,"07.10.18,07.12.15",
北海道,"雨竜町,",農道計画,基準点,3級,7point,北海道空知支庁助言071102A0446,(株)北開測地,"07.11.02,07.12.11",
北海道,"上川町,",道路計画,基準点,3級,9point,旭川開発建設部助言070615A0151,(株)アサヒ建設コンサルタント,"07.06.21,07.09.29",
北海道,"美瑛町,",土地改良,基準点,3級,5point,北海道上川支庁助言070619A0163,(株)アサヒ建設コンサルタント,"07.06.15,07.10.20",
北海道,"厚沢部町,",道路計画,基準点,3級,5point,北海道函館土木現業所助言070619A0166,(株)アサヒ建設コンサルタント,"07.05.29,07.09.05",
北海道,"占冠村,",道路改良,基準点,3級,5point,北海道旭川土木現業所助言070727A0281,(株)アサヒ建設コンサルタント,"07.05.15,07.08.30",
北海道,"旭川市,",道路改良,基準点,3級,4point,北海道旭川土木現業所助言070727A0282,(株)アサヒ建設コンサルタント,"07.06.19,07.09.11",
北海道,"池田町,",農道計画,基準点,3級,6point,北海道十勝支庁助言071227A0514,三砂測量設計(株),"07.12.27,08.01.31",
北海道,"岩見沢市,",土地改良,基準点,3級,16point,北海道空知支庁助言070608A0130,嵯峨測量設計(株),"07.06.15,07.08.31",
北海道,"北見市,",農道計画,基準点,3級,5point,北海道網走支庁助言071129A0482,北林測量(株),"07.11.22,08.03.22",
北海道,"函館市,",河川計画,"基準点,水準","3級,,3級","5point,2.1km",北海道函館市助言070927A0382,"臥牛測量設計(株),(株)南木測量設計事務所","07.09.18,08.03.25",
北海道,"本別町,",土地改良,基準点,3級,158point,北海道十勝支庁助言070601A0091,北王コンサルタント(株),"07.05.29,08.03.15",
北海道,"音更町,",農道計画,基準点,3級,5point,北海道十勝支庁助言070605A0116,北王コンサルタント(株),"07.06.05,07.10.31",
北海道,"小平町,",土地改良,基準点,3級,12point,北海道留萌支庁助言070605A0117,北王コンサルタント(株),"07.06.07,07.10.30",
北海道,"美瑛町,",土地改良,基準点,3級,6point,北海道上川支庁助言070619A0164,北王コンサルタント(株),"07.06.16,07.10.31",
北海道,"今金町,",土地改良,基準点,3級,2point,北海道檜山支庁助言070725A0276,北王コンサルタント(株),"07.07.17,07.07.31",
北海道,"稚内市,",土地改良,基準点,3級,12point,北海道宗谷支庁助言070801A0302,北王コンサルタント(株),"07.08.01,07.09.20",
北海道,"森町,",農道計画,基準点,3級,11point,北海道渡島支庁助言070817A0314,北王コンサルタント(株),"07.07.20,07.10.31",
北海道,"北村,",農道計画,基準点,3級,3point,北海道空知支庁助言071127A0477,北王コンサルタント(株),"07.12.01,07.12.20",
北海道,"平取町,",土地改良,基準点,3級,14point,北海道日高支庁助言070626A0184,(株)細道測量,"07.06.21,07.12.05",
北海道,"三石町,",土地改良,基準点,3級,15point,北海道日高支庁助言070821A0337,(株)細道測量,"07.07.01,07.10.02",
北海道,"本別町,",土地改良,基準点,3級,3point,北海道十勝支庁助言071120A0470,(株)細道測量,"07.11.14,07.12.11",
北海道,"置戸町,",土地改良,基準点,3級,6point,北海道網走支庁助言070502A0011,(株)中神土木設計事務所,"07.04.25,07.08.31",
北海道,"留寿都村,",土地改良,基準点,3級,17point,北海道後志支庁助言070519A0052,(株)中神土木設計事務所,"07.06.01,07.09.30",
北海道,"雄武町,",土地改良,基準点,3級,22point,北海道網走支庁助言070519A0059,(株)中神土木設計事務所,"07.05.17,07.09.29",
北海道,"佐呂間町,",農道計画,基準点,3級,32point,北海道網走支庁助言070609A0137,(株)中神土木設計事務所,"07.06.09,07.09.29",
北海道,"興部町,",農道計画,基準点,3級,10point,北海道網走支庁助言070619A0165,(株)中神土木設計事務所,"07.06.15,07.09.29",
北海道,"中標津町,",農地開発,基準点,3級,66point,北海道根室支庁助言070626A0187,(株)中神土木設計事務所,"07.06.22,07.10.31",
北海道,"浜中町,",農道計画,基準点,3級,16point,北海道釧路支庁助言070725A0269,(株)中神土木設計事務所,"07.07.20,08.01.31",
北海道,"美瑛町,",農道計画,基準点,3級,11point,北海道上川支庁助言070821A0329,(株)中神土木設計事務所,"07.08.17,07.10.16",
北海道,"厚沢部町,",土地改良,基準点,3級,4point,北海道檜山支庁助言071120A0463,(株)中神土木設計事務所,"07.11.15,08.01.31",
北海道,"佐呂間町,",土地改良,基準点,3級,9point,北海道網走支庁助言080105A0515,(株)中神土木設計事務所,"08.01.05,08.03.25",
北海道,"美幌町,",道路計画,基準点,3級,0.3km,北海道網走土木現業所助言080214A0523,(株)中神土木設計事務所,"08.02.13,08.03.25",
北海道,"深川市,",農道計画,基準点,3級,14point,北海道空知支庁助言070414A0003,"ロイヤル測量設計(株),(株)みずほ設計事務所","07.06.01,07.10.30",
北海道,"中富良野町,",農道計画,基準点,3級,6point,北海道上川支庁助言070510A0035,ロイヤル測量設計(株),"07.04.20,07.09.28",
北海道,"京極町,",土地改良,基準点,3級,14point,北海道後志支庁助言070519A0054,ロイヤル測量設計(株),"07.06.01,07.09.30",
北海道,"釧路市,",農道計画,基準点,3級,8point,北海道釧路支庁助言070519A0060,ロイヤル測量設計(株),"07.05.25,07.09.25",
北海道,"新冠町,",農道計画,基準点,3級,12point,北海道日高支庁助言070524A0073,ロイヤル測量設計(株),"07.05.19,07.07.27",
北海道,"洞爺村,",土地改良,基準点,3級,6point,北海道胆振支庁助言070531A0083,ロイヤル測量設計(株),"07.04.28,07.08.31",
北海道,"芽室町,",農道計画,基準点,3級,3point,北海道十勝支庁助言070605A0119,ロイヤル測量設計(株),"07.06.01,07.08.31",
北海道,"浜頓別町,",農道計画,基準点,3級,12point,北海道宗谷支庁助言070622A0179,ロイヤル測量設計(株),"07.06.19,07.08.31",
北海道,"美瑛町,",土地改良,基準点,3級,14point,北海道上川支庁助言070622A0181,ロイヤル測量設計(株),"07.06.22,07.10.05",
北海道,"留萌市,",農道計画,基準点,3級,6point,北海道留萌支庁助言070724A0261,ロイヤル測量設計(株),"07.06.28,07.11.30",
北海道,"剣淵町,",土地改良,基準点,3級,10point,北海道上川支庁助言070908A0360,ロイヤル測量設計(株),"07.09.07,07.12.15",
北海道,"当麻町,",土地改良,基準点,3級,5point,北海道上川支庁助言071114A0453,ロイヤルコンサルタント(株),"07.11.10,07.11.30",
北海道,"幌延町,",道路計画,"基準点,水準","3級,,3級","3point,2point",北海道留萌土木現業所助言080321A0529,ロイヤルコンサルタント(株),"08.03.16,08.04.05",
北海道,"更別村,",農道計画,基準点,3級,9point,北海道十勝支庁助言070509A0029,(株)田中測量設計,"07.05.08,07.08.31",
北海道,"大樹町,",土地改良,基準点,3級,3point,北海道十勝支庁助言070615A0146,(株)田中測量設計,"07.06.13,07.07.20",
北海道,"中富良野町,",農道計画,基準点,3級,2point,北海道上川支庁助言070516A0046,(株)よしだ測量設計,"07.05.24,07.06.16",
北海道,"津別町,",農道計画,基準点,3級,14point,北海道網走支庁助言070608A0125,(株)よしだ測量設計,"07.06.08,07.09.29",
北海道,"当別町,",農道計画,基準点,3級,15point,北海道石狩支庁助言070615A0160,(株)よしだ測量設計,"07.06.20,07.09.30",
北海道,"日高町,",土地改良,基準点,3級,11point,北海道日高支庁助言070626A0185,(株)よしだ測量設計,"07.06.21,07.09.20",
北海道,"栗沢町,",土地改良,基準点,3級,3point,北海道空知支庁助言070628A0203,(株)よしだ測量設計,"07.07.03,07.10.30",
北海道,"豊富町,",土地改良,基準点,3級,19point,北海道宗谷支庁助言070705A0224,(株)よしだ測量設計,"07.07.03,07.11.30",
北海道,"江差町,",農道計画,基準点,3級,5point,北海道檜山支庁助言070705A0229,(株)よしだ測量設計,"07.07.10,07.09.29",
北海道,"鹿追町,",土地改良,基準点,3級,5point,北海道十勝支庁助言070717A0252,(株)よしだ測量設計,"07.07.14,07.10.27",
北海道,"中川町,",土地改良,基準点,3級,8point,北海道上川支庁助言070725A0272,(株)よしだ測量設計,"07.07.20,07.09.29",
北海道,"木古内町,",土地改良,基準点,3級,3point,北海道渡島支庁助言070921A0370,(株)よしだ測量設計,"07.09.18,07.10.31",
北海道,"芦別市,",ほ場整備,基準点,3級,28point,北海道空知支庁助言070921A0374,(株)よしだ測量設計,"07.09.20,07.10.20",
北海道,"富良野市,",土地改良,基準点,3級,6point,北海道上川支庁助言070927A0387,(株)よしだ測量設計,"07.09.25,07.10.20",
北海道,"余市町,",土地改良,基準点,3級,3point,北海道後志支庁助言071006A0399,(株)よしだ測量設計,"07.10.16,07.12.08",
北海道,"喜茂別町,",農道計画,基準点,3級,2point,北海道後志支庁助言071006A0402,(株)よしだ測量設計,"07.10.16,07.11.30",
北海道,"常呂町,",土地改良,基準点,3級,10point,北海道網走支庁助言071120A0462,(株)よしだ測量設計,"07.11.13,08.02.29",
北海道,"剣淵町,",道路計画,基準点,3級,0.4km,北海道旭川土木現業所助言071002A0393,(株)山口測量社,"07.09.30,07.10.20",
北海道,"旭川市,",河川計画,基準点,3級,0.3km,北海道旭川土木現業所助言071115A0459,(株)山口測量社,"07.10.16,07.12.04",
北海道,"余市町,",土地改良,基準点,3級,3point,北海道後志支庁助言070519A0053,北海道調査測量(株),"07.06.01,07.09.30",
北海道,"別海町,",農道計画,基準点,3級,26point,北海道根室支庁助言070615A0148,(株)小林測量設計事務所,"07.06.13,09.09.29",
北海道,"更別村,",農道計画,基準点,3級,7point,北海道十勝支庁助言070508A0024,(株)香島測量設計,"07.04.28,07.07.31",
北海道,"更別村,",農道計画,基準点,3級,7point,北海道十勝支庁助言070508A0024,(株)香島測量設計,"07.04.28,07.07.31",
北海道,"長沼町,",農道計画,基準点,3級,8point,北海道空知支庁助言070510A0037,(株)香島測量設計,"07.05.09,07.08.30",
北海道,"木古内町,",土地改良,基準点,3級,11point,北海道渡島支庁助言070519A0055,(株)香島測量設計,"07.05.26,07.07.30",
北海道,"本別町,",農道計画,基準点,3級,11point,北海道十勝支庁助言070608A0134,(株)香島測量設計,"07.06.08,07.10.31",
