都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
北海道,"豊浦町,",道路計画,"基準点,水準","2級,,3級","8point,7.7km",日本道路公団札幌建設局長万部工事事務所助言010821A0419,中央復建コンサルタンツ(株),"01.09.01,01.11.25",
北海道,"千歳市,夕張市,追分町,",道路計画,"基準点,水準","2級,,3級","8point,17.2km",日本道路公団札幌建設局千歳工事事務所助言010821A0422,"第一復建(株),中央開発(株),(株)帝国コンサルタント,高島コンサルタント(株)","01.09.01,01.12.31",
北海道,"豊浦町,",道路計画,"基準点,水準","2級,,3級","10point,9.8km",日本道路公団札幌建設局長万部工事事務所助言010821A0418,大日コンサルタント(株),"01.09.01,01.12.05",
北海道,"沼田町,",砂防工事,基準点,2級,1point,北海道札幌土木現業所助言010825A0426,シン航空写真(株),"01.07.17,01.10.11",
北海道,"羅臼町,",道路計画(羅臼町南部),"基準点,基準点","2級,,3級","1point,7point",釧路開発建設部助言010502A0018,北海道開発コンサルタント(株),"01.04.28,01.08.31",
北海道,"深川市,",道路計画(深川留萌自動車道),基準点,2級,26point,札幌開発建設部助言011030A0561,北海道開発コンサルタント(株),"01.10.23,02.01.30",
北海道,"北見市,",常呂川第2頭首工調査設計業務,基準点,2級,5point,網走開発建設部助言011030A0562,北海道開発コンサルタント(株),"01.08.31,02.01.29",
北海道,"天塩町,幌延町,",河川基準点の設置,"基準点,水準","2級,,2級","16point,51.9km",留萌開発建設部助言010629A0268,旭川設計測量(株),"01.07.06,01.11.01",
北海道,"虻田町,",道路計画,"基準点,水準","2級,,3級","6point,6point",日本道路公団札幌建設局長万部工事事務所助言010821A0417,(株)建設技術研究所,"01.09.01,01.10.26",
北海道,"積丹町,",国有地(開拓財産)の境界確定,"基準点,基準点","2級,,3級","7point,7point",北海道後志支庁助言010717A0326,"北海航測(株),ロイヤル測量設計(株),(株)矢本測量","01.07.28,01.11.20",
北海道,"岩内町,",土地改良,基準点,2級,2point,小樽開発建設部助言010821A0407,新和測量(株),"01.08.21,01.09.20",
北海道,"札幌市,",北の沢川砂防工事地形調査,"基準点,基準点","2級,,3級","1point,2point",北海道札幌土木現業所助言020213A0678,和光技研(株),"01.12.01,02.03.09",
北海道,"札幌市,",札幌市公共基準点復元,基準点,2級,5point,北海道札幌市助言010918A0478,大東測地(株),"01.09.14,01.12.22",
北海道,"東川町,",白川美唄線野花南道路基準点測量,基準点,2級,4point,旭川開発建設部助言011019A0540,(株)日興工務所,"01.10.20,01.12.05",
北海道,"蘭越町,岩内町,",国道229号イセバチ用地測量,"基準点,基準点","2級,,3級","3point,1point",小樽開発建設部助言010602A0152,北海道測量事業協同組合,"01.06.12,01.08.25",
北海道,"積丹町,",積丹古平第1号支線道路用地測量,"基準点,基準点","2級,,3級","4point,2point",小樽開発建設部助言010602A0153,北海道測量事業協同組合,"01.06.12,01.08.31",
北海道,"小樽市,",国道393号望洋用地測量,"基準点,基準点","2級,,3級","2point,3point",小樽開発建設部助言010821A0408,北海道測量事業協同組合,"01.08.21,01.12.15",
北海道,"赤井川村,",国道393号常盤用地測量,"基準点,基準点","2級,,3級","9point,9point",小樽開発建設部助言010821A0409,北海道測量事業協同組合,"01.08.21,01.12.15",
北海道,"神恵内村,",国道229神恵内村赤石用地測量,基準点,2級,2point,小樽開発建設部助言010901A0444,北海道測量事業協同組合,"01.09.01,01.10.30",
北海道,"美幌町,",道路計画,基準点,2級,3point,網走開発建設部助言010929A0496,北海道測量事業協同組合,"01.10.06,01.12.04",
北海道,"斜里町,",道路計画,基準点,2級,5point,網走開発建設部助言011009A0511,北海道測量事業協同組合,"01.10.19,01.12.18",
北海道,"岩内町,",国道229号岩内道路用地測量,基準点,2級,3point,小樽開発建設部助言011019A0532,北海道測量事業協同組合,"01.10.23,02.01.16",
北海道,"雄武町,",道路計画,基準点,2級,4point,網走開発建設部助言011030A0567,北海道測量事業協同組合,"01.11.06,01.12.24",
北海道,"紋別市,",道路計画,基準点,2級,4point,網走開発建設部助言011101A0579,北海道測量事業協同組合,"01.11.06,01.12.24",
北海道,"佐呂間町,常呂町,湧別町,",サロマ湖漁港基準点設置,基準点,2級,4point,網走開発建設部網走港湾建設事務所助言010623A0235,(株)村越工務所,"01.06.20,01.09.30",
北海道,"浜中町,",国有地(開拓財産)の境界確定,"基準点,基準点","2級,,3級","10point,31point",北海道釧路支庁助言010818A0400,"(株)香島測量設計,北海道パブリックコンサルタント(株),(株)矢本測量,東邦コンサルタント(株)","01.09.01,02.03.04",
北海道,"苫小牧市,",土地区画整理,基準点,2級,9point,苫小牧市ウトナイ土地区画整理組合設立準備会助言011116A0620,(株)山口技研コンサルタント(株),"01.11.01,01.12.20",
北海道,"小樽市,",国道5号塩谷道路実測線調査,"基準点,基準点","2級,,3級","5point,10point",小樽開発建設部助言010616A0220,北海道道路エンジニアリング(株),"01.06.13,01.08.30",
北海道,"音別町,",都市基準点の設置,基準点,2級,7point,北海道音別町助言010510A0038,東邦コンサルタント(株),"01.04.25,01.06.10",
北海道,"余市町,",余市町滝の澗トンネル実測線調査,"基準点,基準点","2級,,3級","5point,7point",小樽開発建設部小樽道路事務所助言011009A0515,北山測量設計(株),"01.10.11,01.12.20",
北海道,"美幌町,東藻琴村,",道路実測線調査(東藻琴豊富線),"基準点,基準点","2級,,3級","4point,5point",網走開発建設部助言010616A0217,平田技術コンサルタント(株),"01.06.01,01.09.28",
北海道,"阿寒町,",道路計画(阿寒町東部),"基準点,基準点","2級,,3級","9point,11point",釧路開発建設部助言010502A0022,(株)土木技術コンサルタント,"01.07.14,01.09.30",
北海道,"札幌市,",土地区画整理事業の基準点測量,"基準点,水準","2級,,3級","2point,5.0km",札幌市屯田東土地区画整理組合設立準備委員会助言010517A0071,(社)道農都市開発協会,"01.04.27,01.06.30",
北海道,"帯広市,",土地区画整理,"基準点,水準","2級,,3級","4point,6.0km",帯広市新西帯広土地区画整理組合設立準備委員助言010821A0423,(社)道農都市開発協会,"01.07.17,01.09.18",
北海道,"帯広市,",土地区画整理,"基準点,水準","2級,,3級","4point,5.0km",帯広市西20条北土地区画整理組合設立準備会助言011225A0665,(社)道農都市開発協会,"01.10.20,02.01.20",
北海道,"札幌市,",土地区画整理,"基準点,水準","2級,,3級","4point,5.0km",札幌市簾舞土地区画整理組合設立準備委員会助言011225A0666,(社)道農都市開発協会,"01.12.01,02.01.20",
北海道,"津別町,",道路計画,基準点,2級,4point,網走開発建設部助言010929A0495,高野測量(有),"01.10.06,01.11.24",
北海道,"島牧村,",一般道道島牧美利河線道路実測線,"基準点,基準点","2級,,3級","6point,10point",小樽開発建設部助言010717A0320,北路産業(株),"01.07.15,01.09.10",
北海道,"岩見沢市,",ほ場整備,"基準点,基準点","2級,,3級","1point,1point",北海道空知支庁助言010804A0384,(有)岩見沢測量,"01.08.03,01.09.30",
北海道,"泊村,",国道229号泊村茶津基準点測量,"基準点,基準点","2級,,3級","2point,1point",小樽開発建設部助言010630A0270,(株)島口測量事務所,"01.06.28,01.10.20",
北海道,"登別市,白老町,",登別市白老町行政界復元確定測量,基準点,3級,10point,北海道登別市助言011218A0653,昭和(株),"01.11.16,02.01.20",
北海道,"浦幌町,",国有地(開拓財産)の境界確定,基準点,3級,3point,北海道十勝支庁助言010929A0497,(株)ズコーシャ,"01.10.21,02.01.12",
北海道,"札幌市,",砂防工事のための地形調査,基準点,3級,2point,北海道札幌土木現業所助言010606A0165,シン航空写真(株),"01.06.01,01.08.31",
北海道,"京極町,喜茂別町,",河川工事のための基準点測量,"基準点,水準","3級,,3級","3point,1point",北海道土木現業所助言010802A0377,シン航空写真(株),"01.07.27,01.11.15",
北海道,"標茶町,",道路計画(弟子屈町東南部),基準点,3級,24point,釧路開発建設部助言010502A0019,日本工営(株),"01.05.27,01.08.31",
北海道,"釧路町,",道路計画,基準点,3級,13point,釧路開発建設部助言010829A0438,北海道開発コンサルタント(株),"01.09.01,01.11.30",
北海道,"札幌市,",土地区画整理,基準点,3級,26point,北海道札幌市助言010929A0492,(株)小岩測量,"01.07.01,02.01.30",
北海道,"足寄町,",国有地(開拓財産)の境界確定,"基準点,基準点","3級,,4級","4point,25point",北海道十勝支庁助言010712A0315,北海航測(株),"01.08.04,01.11.06",
北海道,"札幌市,",河川区域図作成,基準点,3級,3point,北海道札幌土木現業所助言011116A0607,新和測量(株),"01.10.23,02.01.10",
北海道,"枝幸町,",農免農道整備事業用地測量,基準点,3級,1.5km,北海道宗谷支庁助言010705A0287,(株)富士測量,"01.06.23,01.11.10",
北海道,"幌加内町,",浅瀬川砂防工事用地測量,基準点,3級,3point,北海道札幌土木現業所助言010729A0354,和光技研(株),"01.07.10,01.11.30",
北海道,"歌志内市,",341赤平砂川改良工事用地測量,基準点,3級,2point,北海道札幌土木現業所助言010519A0098,(株)牧野測量,"01.05.15,01.06.30",
北海道,"新十津川町,",滝川浜益線区域測量,基準点,3級,2point,北海道札幌土木現業所助言011019A0526,蟻戸測量設計(株),"01.09.26,01.11.20",
北海道,"斜里町,",斜里山麓・東2線道路敷地確測,"基準点,基準点","3級,,4級","7.5km,7.5km",北海道斜里町助言010818A0401,(有)益村測量事務所,"01.08.15,01.12.09",
北海道,"赤平市,",赤平滝川線住吉改良工事用地測量,基準点,3級,2point,北海道札幌土木現業所助言010829A0435,沼田測量設計(株),"01.07.31,01.10.11",
北海道,"蘭越町,",国道5号大谷上用地測量,基準点,3級,3point,小樽開発建設部助言010602A0151,北海道測量事業協同組合,"01.06.12,01.08.08",
北海道,"倶知安町,",羊蹄北部第6号支線道路用地測量,基準点,3級,2point,小樽開発建設部助言011019A0531,北海道測量事業協同組合,"01.10.23,02.01.16",
北海道,"滝上町,",道路計画,基準点,3級,3point,網走開発建設部助言011030A0568,北海道測量事業協同組合,"01.11.06,01.12.24",
北海道,"赤平市,",331中央通改良工事用地測量,基準点,3級,3point,北海道札幌土木現業所助言011204A0645,(有)森工務所,"01.12.04,01.12.14",
北海道,"芦別市,",夕張芦別線区域測量,基準点,3級,1point,北海道札幌土木現業所助言011204A0641,(株)石橋測量,"01.10.30,02.01.30",
北海道,"足寄町,",国有地(開拓財産)の境界確定,基準点,3級,6point,北海道十勝支庁助言010719A0351,(株)中神土木設計事務所,"01.08.04,01.12.07",
北海道,"丸瀬布町,",国道333号丸瀬布市街道路設計,基準点,3級,2point,網走開発建設部助言010705A0288,(株)ドボク管理,"01.07.01,01.09.04",
北海道,"佐呂間町,",238号佐呂間道路測量設計業務,基準点,3級,5point,網走開発建設部助言011031A0549,(株)ドボク管理,"01.10.14,02.01.11",
北海道,"歌志内市,",赤平砂川線道路改良工事用地測量,"基準点,水準","3級,,4級","3point,2.1km",北海道札幌土木現業所助言010829A0434,(有)松村工務店,"01.08.25,01.10.02",
北海道,"北見市,",北見地区本沢系統用水路設計等,基準点,3級,26point,網走開発建設部北見農業事務所助言010921A0481,"冨洋設計(株),(株)東水エンジニアリング","01.07.08,01.11.04",
北海道,"白糠町,",道路計画(白糠町南部),基準点,3級,7point,釧路開発建設部助言010502A0021,東邦コンサルタント(株),"01.05.13,01.08.31",
北海道,"留寿都村,",登延頃川砂防工事の地形調査,"基準点,基準点","3級,,4級","7point,1.2km",北海道小樽土木現業所助言010524A0110,北山測量設計(株),"01.05.20,01.08.29",
北海道,"浦臼町,新十津川町,",国道275札的内拡幅実測線調査,基準点,3級,12point,札幌開発建設部滝川道路事務所助言010531A0150,大西測量設計(株),"01.05.24,01.09.26",
北海道,"白糠町,",道路計画(白糠町北部),基準点,3級,6point,釧路開発建設部助言010502A0020,平田技術コンサルタント(株),"01.05.27,01.08.31",
北海道,"足寄町,",道路実測線調査,基準点,3級,4point,帯広開発建設部助言010710A0302,平田技術コンサルタント(株),"01.06.02,01.08.11",
北海道,"新十津川町,",徳富川区域測量,基準点,3級,5point,北海道札幌土木現業所助言010620A0228,開成測量(株),"01.06.19,01.10.20",
北海道,"砂川市,",ペンケ歌志内川改修工事用地測量,"基準点,水準","3級,,4級","2point,1point",北海道札幌土木現業所助言010729A0353,開成測量(株),"01.07.21,01.09.29",
北海道,"滝川市,",ラウネ川河川区域測量,基準点,3級,4point,北海道札幌土木現業所助言011206A0647,開成測量(株),"01.12.13,02.03.01",
北海道,"三笠市,",道路改良工事実測線調査,基準点,3級,4point,北海道札幌土木現業所助言011009A0508,(株)ケーエッチアイ札幌一般測量,"01.08.28,01.10.30",
北海道,"洞爺村,",村道早月幹線過疎代行事業,基準点,3級,1point,北海道洞爺村助言010515A0057,(株)シーイーサービス,"01.05.09,01.08.31",
北海道,"東藻琴村,",道路改築のための道路調査設計,基準点,3級,9point,網走開発建設部北見農業事務所助言010606A0167,サン測量設計(有),"01.06.10,01.06.30",
北海道,"斜里町,",用地確定(街路),基準点,3級,3point,北海道斜里町助言011009A0498,高木測量設計(株),"01.10.16,01.12.15",
北海道,"釧路町,",道路計画,基準点,3級,7point,釧路開発建設部助言010829A0439,(株)構研エンジニアリング,"01.09.01,01.11.30",
北海道,"豊富町,",開拓地整備豊徳豊田第四地区用確,基準点,3級,0.5km,北海道宗谷支庁助言010414A0005,留萌測量設計(株),"01.04.27,01.07.31",
北海道,"美幌町,",道路計画,基準点,3級,4point,網走開発建設部助言010821A0405,櫻井測量設計(株),"01.09.04,01.10.19",
北海道,"比布町,愛別町,",旭川愛別道路基準点測量,基準点,3級,23point,旭川開発建設部助言010921A0482,(有)東光測量事務所,"01.09.08,01.11.30",
北海道,"広島町,",野津幌川道単改修工事用地測量,基準点,3級,2point,北海道札幌土木現業所助言010921A0480,(有)豊栄測地社,"01.08.28,01.10.20",
北海道,"札幌市,",稲積川砂防工事地形調査,基準点,3級,2point,北海道札幌土木現業所助言010620A0226,ユニオンデーターシステム(株),"01.05.15,01.07.30",
北海道,"新十津川町,",滝川浜益線交通施設工事用地測量,基準点,3級,2point,北海道札幌土木現業所助言010913A0473,ユニオンデーターシステム(株),"01.09.15,01.10.20",
北海道,"小樽市,",国道337号小樽市銭函用地測量,基準点,3級,4point,小樽開発建設部助言010519A0102,扶桑コンサルタント(株),"01.05.18,01.07.31",
北海道,"倶知安町,",羊蹄北部第1号支線道路用地測量,基準点,3級,3point,小樽開発建設部助言011019A0533,扶桑コンサルタント(株),"01.10.23,02.01.16",
北海道,"寿都町,蘭越町,",国道229寿都町能津登用地測量,基準点,3級,9point,小樽開発建設部助言011116A0606,扶桑コンサルタント(株),"01.11.16,02.01.26",
北海道,"小樽市,",小樽公園地籍測量,基準点,3級,1point,北海道小樽市助言010510A0032,(株)島口測量事務所,"01.05.09,01.08.31",
北海道,"江別市,",早苗別川道単改修工事用地測量,基準点,3級,2point,北海道札幌土木現業所助言020326A0684,(株)ケイジー技研,"02.04.03,02.06.10",
北海道,"足寄町,",国有地(開拓財産)の境界確定,基準点,4級,14point,北海道十勝支庁助言010911A0455,(株)ズコーシャ,"01.09.20,01.10.27",
北海道,"浜頓別町,",道営ため池等整備事業用地測量,基準点,4級,1.6km,北海道宗谷支庁助言010821A0412,旭川設計測量(株),"01.08.22,01.10.16",
北海道,"稚内市,",過疎基幹農道整備用地測量,基準点,4級,1.1km,北海道宗谷支庁助言010712A0316,(株)やまざき測量設計事務所,"01.07.05,01.11.30",
北海道,"帯広市,",国有地(開拓財産)の境界確定,基準点,4級,1point,北海道十勝支庁助言010807A0393,(株)細道測量,"01.09.20,01.10.13",
北海道,"枝幸町,",開拓地整備音標地区道路用地測量,基準点,4級,2.3km,北海道宗谷支庁助言010821A0413,(株)香島測量設計,"01.09.07,01.11.06",
北海道,"歌登町,",広域営農団地農道整備用地測量,基準点,4級,2.0km,北海道宗谷支庁助言010712A0317,北海道パブリックコンサルタント(株),"01.07.07,01.12.20",
北海道,"芦別市,",開拓財産売払促進調査登記委託,基準点,4級,22.8KM2,北海道空知支庁助言010926A0486,明和測量工業(株),"01.09.12,01.12.10",
北海道,"新十津川町,",開拓財産売払促進調査,基準点,4級,36.3KM2,北海道空知支庁助言010926A0487,(有)本山測量事務所,"01.09.28,01.12.10",
北海道,"浜頓別町,",農免農道整備豊寒別地区用地測量,基準点,簡級,2.6km,北海道宗谷支庁助言010929A0494,北海道航測(株),"01.10.12,01.12.05",
北海道,"美唄市,浜益村,積丹町,古平町,",国有林野の境界整備,"基準点,路線",簡級,"3point,10.0km",北海道営林局助言010414A0006,直営,"01.05.16,01.11.30",
北海道,"稚内市,豊富町,遠別町,中川町,中頓別町,枝幸町,苫前町,留萌市,北竜町,旭川市,上川町,",国有林野の管理経営,基準点,簡級,11point,旭川営林支局助言010517A0070,直営,"01.05.25,01.10.15",
北海道,"札幌市,",地盤沈下状況の把握,水準,1級,49.6km,北海道札幌市助言010829A0433,大東測地(株),"01.09.18,02.02.14",891298
北海道,"釧路市,",地盤変動調査,水準,1級,7.2km,北海道釧路市助言010921A0483,大東測地(株),"01.09.25,01.11.30",
北海道,"札幌市,石狩町,",地盤変動調査,水準,1級,44.0km,北海道立地下資源調査所助言010926A0485,大東測地(株),"01.09.20,01.11.30",891578
北海道,"釧路市,",地盤変動調査,水準,1級,43.0km,北海道釧路支庁助言011030A0566,大東測地(株),"01.10.30,01.11.30",
北海道,"稚内市,",農地開発下声問地区用地測量,路線,,1.2km,北海道宗谷支庁助言011031A0551,宗谷測量(株),"01.10.03,01.11.27",
北海道,"猿払村,",草地整備浅茅野地区道路用地測量,路線,,1.8km,北海道宗谷支庁助言011031A0552,ロイヤル測量設計(株),"01.10.13,01.11.30",
北海道,"猿払村,",草地整備浅茅野地区明渠用地測量,路線,,3.0km,北海道宗谷支庁助言011031A0553,北辰建設コンサルタント(株),"01.10.13,02.01.31",
北海道,"恵庭市,",道道島松千歳線道路事業調査,路線,,0.5km,北海道札幌土木現業所助言011121A0633,山本測量設計(株),"01.11.20,01.11.25",
北海道,"豊富町,",農免農道整備目梨地区道路用確,路線,3級,2.7km,北海道宗谷支庁助言010424A0009,藤井測量設計(株),"01.04.27,01.06.30",
北海道,"当別町,",道路計画,路線,4級,6.5km,北海道当別町助言010616A0219,シン航空写真(株),"01.06.14,01.06.30",
北海道,"弟子屈町,標津町,釧路町,中標津町,足寄町,",国有林境界検測,路線,簡級,25.0km,帯広営林支局助言010519A0105,直営,"01.07.03,01.11.17",
北海道,"石狩町,",都市計画図修正,"縦横断,写測修正","12500,,2500","120.2KM2,86.6KM2",北海道石狩町助言010515A0058,ロイヤル測量設計(株),"01.05.01,01.12.26",890179
北海道,"留萌市,",ダム計画、付替道路計画,"撮影,写測図化","8000,,1000","19.3KM2,0.1KM2",留萌開発建設部助言010608A0175,国際航業(株),"01.06.27,01.09.30",890399
北海道,"留辺蘂町,",道路計画図作成,"撮影,写測図化","8000,,1000","6.8KM2,0.8KM2",網走開発建設部助言010629A0260,国際航業(株),"01.06.26,01.09.13",890631
北海道,"上ノ国町,知内町,",道路計画の為の地形図作成,"撮影,写測図化","8000,,1000","8.2KM2,1.1KM2",函館開発建設部助言010629A0261,国際航業(株),"01.06.30,01.09.27",890632
北海道,"釧路市,池田町,本別町,阿寒町,白糠町,音別町,",道路計画,撮影,7000,139.2KM2,日本道路公団札幌建設局帯広工事事務所助言010717A0327,国際航業(株),"01.07.03,01.10.13",890882
北海道,"訓子府町,池田町,本別町,足寄町,陸別町,",道路計画,撮影,7000,126.0KM2,日本道路公団札幌建設局帯広工事事務所助言010719A0352,(株)オオバ,"01.06.16,01.10.13",890936
北海道,"旭川市,名寄市,比布町,愛別町,上川町,当麻町,",道路計画,"撮影,写測図化,写測図化","8000,,2500,,1000","54.4KM2,18.3KM2,1.8KM2",旭川開発建設部助言010427A0010,(株)八州,"01.04.28,01.09.20",890055
北海道,"阿寒町,鶴居村,白糠町,",道路計画,"撮影,写測図化,写測図化","8000,,1000,,2500","8.2KM2,2.3KM2,6.2KM2",釧路開発建設部助言010502A0023,(株)八州,"01.06.01,01.08.31",890095
北海道,"旭川市,中川町,音威子府村,東神楽町,",道路計画,"撮影,写測図化,写測図化","8000,,1000,,2500","44.9KM2,4.0KM2,18.8KM2",旭川開発建設部助言010515A0069,(株)八州,"01.05.20,01.10.05",890190
北海道,"増毛町,北竜町,雨竜町,新十津川町,当別町,",道路計画,"撮影,写測図化","12500,,2500","74.0KM2,19.0KM2",札幌開発建設部助言010518A0083,(株)八州,"01.05.22,01.09.11",890235
北海道,"江別市,当別町,",道路計画,"撮影,写測図化","8000,,1000","13.6KM2,2.8KM2",札幌開発建設部助言010530A0124,(株)八州,"01.05.24,01.08.25",890310
北海道,"今金町,",道路計画,"撮影,写測図化","8000,,1000","20.4KM2,2.3KM2",函館開発建設部助言010602A0154,(株)八州,"01.06.09,01.09.06",890349
北海道,"稚内市,",道路計画,"撮影,撮影,写測図化,写測図化","8000,,12500,,1000,,2500","8.1KM2,23.8KM2,1.1KM2,3.0KM2",稚内開発建設部助言010608A0174,(株)八州,"01.06.15,01.08.10",890398
北海道,"大成町,",道路計画の為の地形図作成,"撮影,写測図化","12500,,2500","6.6KM2,1.2KM2",函館開発建設部助言010629A0262,(株)八州,"01.06.30,01.09.18",890633
北海道,"厚沢部町,",道路計画の為の地形図作成,"撮影,写測図化","8000,,1000","2.7KM2,0.4KM2",函館開発建設部助言010629A0263,(株)八州,"01.06.30,01.09.18",
北海道,"斜里町,標津町,",道路計画,"撮影,写測図化","12500,,2500","33.0KM2,8.6KM2",網走開発建設部助言010704A0280,(株)八州,"01.06.20,01.10.12",890710
北海道,"初山別村,",道路計画図作成(国道232号),"撮影,写測図化","8000,,2500","6.3KM2,3.1KM2",留萌開発建設部助言010710A0295,(株)八州,"01.07.12,01.08.30",890805
北海道,"蘭越町,黒松内町,",道路計画,"撮影,写測図化","12500,,2500","16.5KM2,4.3KM2",小樽開発建設部助言010802A0366,(株)八州,"01.08.17,01.12.20",891068
北海道,"愛別町,",道路計画,"撮影,写測図化","8000,,2500","1.8KM2,0.8KM2",北海道愛別町助言010908A0450,(株)八州,"01.08.30,01.09.30",
北海道,"門別町,",道路計画,"撮影,写測図化","12500,,2500","69.4KM2,20.5KM2",室蘭開発建設部助言011019A0517,(株)八州,"01.10.12,02.02.21",891762
北海道,"名寄市,美深町,比布町,愛別町,",道路計画,"撮影,写測図化,写測図化","8000,,1000,,2500","73.6KM2,4.5KM2,5.0KM2",旭川開発建設部助言010427A0011,(株)パスコ,"01.04.28,01.09.20",890056
北海道,"深川市,沼田町,秩父別町,幌加内町,月形町,厚田村,",道路計画図作成,"撮影,撮影,写測図化,写測図化","8000,,12500,,1000,,2500","23.1KM2,46.2KM2,13.6KM2,20.1KM2",札幌開発建設部助言010502A0016,(株)パスコ,"01.04.26,01.12.20",890088
北海道,"白糠町,",道路計画,"撮影,写測図化","8000,,1000","16.3KM2,1.8KM2",釧路開発建設部助言010502A0024,(株)パスコ,"01.06.01,01.08.31",890096
北海道,"厚田村,浜益村,",道路計画図作成,"撮影,撮影,写測図化","4000,,8000,,1000","2.0KM2,40.6KM2,0.7KM2",札幌開発建設部助言010511A0049,(株)パスコ,"01.04.26,01.12.25",890146
北海道,"木古内町,上磯町,",道路計画,"撮影,写測図化","8000,,2500","62.7KM2,32.8KM2",函館開発建設部助言010602A0155,(株)パスコ,"01.06.09,01.09.16",890350
北海道,"函館市,",道路計画,"撮影,写測図化","8000,,1000","12.3KM2,1.1KM2",函館開発建設部助言010602A0156,(株)パスコ,"01.06.09,01.09.16",890351
北海道,"長万部町,八雲町,森町,七飯町,大野町,",1/1000作成の空中写真撮影,撮影,7000,213.5KM2,日本道路公団札幌建設局助言010606A0168,(株)パスコ,"01.06.06,01.09.01",890387
北海道,"雄武町,",道路計画,"撮影,写測図化","8000,,1000","30.0KM2,3.1KM2",網走開発建設部助言010616A0218,(株)パスコ,"01.06.01,01.09.08",890472
北海道,"豊富町,猿払村,",道路計画,"撮影,撮影,写測図化,写測図化","8000,,12500,,1000,,2500","6.8KM2,19.8KM2,0.9KM2,11.6KM2",稚内開発建設部助言010704A0278,(株)パスコ,"01.06.30,01.07.20",
北海道,"函館市,上磯町,",道路計画,撮影,8000,39.3KM2,函館開発建設部助言010818A0402,(株)パスコ,"01.06.09,01.09.16",891201
北海道,"小樽市,赤井川村,",道路計画,"撮影,写測図化","12500,,2500","31.4KM2,6.5KM2",小樽開発建設部助言010908A0448,(株)パスコ,"01.09.06,02.02.28",891386
北海道,"苫小牧市,厚真町,鵡川町,門別町,",道路計画,"撮影,写測図化","8000,,1000","43.6KM2,9.2KM2",室蘭開発建設部助言011009A0501,(株)パスコ,"01.10.02,01.12.20",891672
北海道,"留萌市,北竜町,沼田町,",道路計画,"撮影,写測図化","12500,,2500","26.4KM2,2.6KM2",留萌開発建設部助言011019A0522,(株)パスコ,"01.10.16,01.11.30",891767
北海道,"旭川市,士別市,和寒町,剣淵町,比布町,",道路計画,撮影,7000,72.4KM2,日本道路公団札幌建設局旭川工事事務所助言010705A0286,アジア航測(株),"01.07.10,01.09.23",890716
北海道,"赤平市,",都市基本図,"撮影,撮影,数値図化,写測図化","5000,,10000,,500,,2500","35.0KM2,87.0KM2,16.0KM2,35.3KM2",北海道赤平市助言011019A0528,"アジア航測(株),シン航空写真(株)","01.10.16,04.03.30",891773
北海道,"浦幌町,",道路計画,"撮影,写測図化","12500,,2500","29.7KM2,9.5KM2",帯広開発建設部助言010829A0436,中央コンサルタント(株),"01.08.05,01.11.22",891301
北海道,"旭川市,芦別市,",道路計画,撮影,8000,16.2KM2,札幌開発建設部助言011102A0581,中央コンサルタント(株),"01.11.06,01.12.20",891914
北海道,"岩内町,共和町,",岩内都市計画基礎調査市街図作成,"撮影,写測図化,撮影,写測図化,写測修正","8000,,1000,,12500,,2500,,2500","5.4KM2,6.0KM2,42.5KM2,1.8KM2,16.1KM2",北海道岩内町助言010424A0007,シン航空写真(株),"01.04.25,01.07.24",890040
