都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
北海道,"芽室町,",道路計画,基準点,3級,"5.9km,16point",北海道帯広土木現業所助言H12.04.24A0016,ロイヤルコンサルタント(株),"H12.04.17,H12.04.30",
北海道,"当別町,",道路計画(当別浜益港線),"基準点,平板","3級,,1000","10point,0.2KM2",北海道札幌土木現業所助言H12.04.28A0017,パブリックコンサルタント(株),"H12.05.01,H12.07.31",
北海道,"標茶町,",道路計画(釧路東2期地区),"基準点,路線","3級,,1000","5point,0.7km",北海道釧路支庁助言H12.04.28A0018,(株)小林測量設計事務所,"H12.04.25,H12.09.29",
北海道,"帯広市,",土地改良(帯広西地区),基準点,3級,15point,北海道十勝支庁助言H12.04.28A0019,やまざきコンサルタント(株),"H12.04.27,H12.06.30",
北海道,"豊頃町,",農道整備(育素多地区),基準点,3級,5point,北海道十勝支庁助言H12.05.08A0020,(株)富士雄設計コンサルタント,"H12.04.24,H12.09.29",
北海道,"羽幌町,",森林計画,"カラー撮影,空三",15000,"293.6KM2,293.6KM2",北海道羽幌町助言H12.05.09A0021,北海航測(株),"H12.08.29,H12.12.10",
北海道,"由仁町,",農道台帳,基準点,3級,"0.7km,4point",北海道空知支庁助言H12.05.08A0022,内外エンジニアリング(株),"H12.04.21,H12.10.20",
北海道,"今金町,",河川管理(今金町字豊田),基準点,3級,3point,函館開発建設部助言H12.05.09A0023,北海道測量事業協同組合,"H12.05.12,H12.08.28",
北海道,"芽室町,",用水路設計の為,基準点,3級,3point,帯広開発建設部帯広農業事務所助言H12.05.09A0024,サンスイコンサルタント(株),"H12.04.04,H12.07.10",
北海道,"平取町,",道路計画,基準点,3級,6point,北海道日高支庁助言H12.05.09A0025,アジア航測(株),"H12.05.08,H12.09.11",
北海道,"陸別町,",道路計画,基準点,3級,"0.3km,3point",北海道十勝支庁助言H12.05.11A0026,北見設計測量(株),"H12.05.09,H12.07.31",
北海道,"江別市,栗沢町,南幌町,江別市,栗沢町,南幌町,江別市,栗沢町,南幌町,",土地改良,"数値図化,写測修正,その他","5000,,5000,,5000","70.6KM2,10.2KM2,10.2KM2",札幌開発建設部助言H12.05.11A0027,北海航測(株),"H12.04.09,H12.09.26",
北海道,"七飯町,",道路計画,基準点,1級,1point,函館開発建設部助言H12.05.11A0028,大東測地(株),"H12.05.10,H12.06.19",
北海道,"芽室町,",国営かんがい排水事業,基準点,3級,9point,帯広農業事務所助言H12.05.10A0029,(株)三幸測量設計社,"H12.04.11,H12.07.17",
北海道,"陸別町,",一般農道(過疎基幹)東斗満地区,基準点,3級,"1.7km,9point",北海道十勝支庁助言H12.05.11A0030,東和工研(株),"H12.05.10,H12.10.31",
北海道,"浜頓別町,",集乳農道浜頓別南部地区,基準点,3級,"0.4km,3point",北海道宗谷支庁助言H12.05.11A0031,(株)田西設計コンサル,"H12.04.17,H12.07.31",
北海道,"美瑛町,",土地区画整理,"基準点,基準点","3級,,4級","6point,50point",美瑛町本通土地区画整理組合助言H12.05.11A0032,北洋コンサルタント(株),"H12.05.15,H13.03.31",
北海道,"石狩市,厚田村,当別町,新篠津村,月形町,北村,江別市,栗沢町,岩見沢市,美唄市,奈井江町,浦臼町,",数値標高モデルの計測及び検証,その他,2500,383KM2,株式会社シン技術コンサル助言H12.05.11A0033,(株)シン技術コンサル,"H12.05.10,H13.03.21",
北海道,"西興部村,",国道239号中興部道路測量,基準点,2級,6point,網走開発建設部助言H12.05.12A0034,平田技術コンサルタント(株),"H12.05.11,H12.08.04",
北海道,"喜茂別町,",道路計画,基準点,3級,5point,小樽開発建設部助言H12.05.17A0035,大東測地(株),"H12.05.19,H12.05.30",
北海道,"鹿追町,",土地改良,基準点,3級,8point,北海道十勝支庁助言H12.05.17A0036,(株)高崎,"H12.05.15,H12.08.30",
北海道,"士幌町,",土地改良,基準点,3級,"1.2km,6point",北海道十勝支庁助言H12.05.17A0037,(株)中神土木設計事務所,"H12.05.15,H12.07.31",
北海道,"豊富町,",農道特対徳満第1地区,基準点,3級,3point,北海道宗谷支庁助言H12.05.17A0038,北海航測(株),"H12.04.17,H12.07.31",
北海道,"池田町,",水路改良に伴う調査設計,基準点,3級,7point,北海道十勝支庁助言H12.05.17A0039,(株)東亜エンジニアリング,"H12.05.15,H12.08.31",
北海道,"札幌市,",道路計画,基準点,3級,4point,日本道路公団北海道支社札幌管理事務所助言H12.05.17A0040,和光技研(株),"H12.05.18,H12.07.25",
北海道,"厚真町,",ほ場整備,基準点,3級,2point,北海道胆振支庁助言H12.05.17A0041,山下コンサルタント(株),"H12.05.22,H12.09.20",
北海道,"日高町,",土地改良,基準点,3級,17point,北海道日高支庁助言H12.05.17A0042,(株)細道測量,"H12.05.01,H13.02.28",
北海道,"忠類村,",農道整備特別対策朝日第2地区,基準点,3級,2point,北海道十勝支庁助言H12.05.17A0043,益村測量設計(株),"H12.05.29,H12.07.31",
北海道,"新篠津村,",土地改良,基準点,3級,6point,北海道石狩支庁助言H12.05.19A0044,(株)矢本測量,"H12.05.15,H12.05.30",
北海道,"中頓別町,",集乳農道事業,基準点,3級,9point,北海道宗谷支庁助言H12.05.19A0045,(株)富士測量,"H12.04.17,H12.07.31",
北海道,"中頓別町,",集乳農道中頓別1地区,基準点,3級,2point,北海道宗谷支庁助言H12.05.19A0046,東日本設計(株),"H12.05.17,H12.07.30",
北海道,"旭川市,",幹線水利施設補修千代ヶ岡地区,基準点,3級,14point,北海道上川支庁助言H12.05.19A0047,新栄コンサルタント(株),"H12.05.11,H12.11.20",
北海道,"幕別町,",農道整備特別対策事業,基準点,3級,5point,北海道十勝支庁助言H12.05.19A0048,北王コンサルタント(株),"H12.05.29,H12.10.31",
北海道,"鵡川町,穂別町,鵡川町,穂別町,鵡川町,穂別町,鵡川町,穂別町,",河川管理,"撮影,空三,水準,数値図化","10000,,10000,,簡級,,2500","39.5KM2,39.5KM2,38.5KM2,39.5KM2",室蘭開発建設部助言H12.05.22A0049,日測技研(株),"H12.06.07,H12.11.30",
北海道,東藻琴村,道路計画(東藻琴村南部),基準点,3級,7point,北海道網走支庁助言H12.05.19A0050,(株)ドボク管理,"H12.05.22,H12.07.31",
北海道,"滝川市,",道路計画(深川砂川自転車道線),"基準点,基準点","2級,,3級","1point,1point",北海道札幌土木現業所助言H12.05.19A0051,植田測量(株),"H12.05.25,H12.08.07",
北海道,"新十津川町,",かんがい排水事業(新十津川2期,基準点,3級,13point,北海道空知支庁助言H12.05.19A0052,(株)前谷土木設計事務所,"H12.05.25,H12.08.25",
北海道,"興部町,",廃道敷地測量(興部町富丘),基準点,2級,2point,網走開発建設部助言H12.05.19A0053,(株)ズコーシャ,"H12.05.19,H12.10.02",
北海道,"北見市,端野町,",道路台帳(国道39号端野町),基準点,2級,10point,網走開発建設部助言H12.05.19A0054,(株)村越工務所,"H12.05.26,H12.10.02",
北海道,"札幌市,",総合計画,"数値図化,その他","2500,,2500","203.6KM2,158.9KM2",北海道札幌市助言H12.05.23A0055,札幌総合情報センター(株),"H12.05.16,H13.03.30",
北海道,"浦河町,",験潮所の基準面の維持,水準,,,第1管区海上保安本部助言H12.05.23A0056,直営,"H12.06.05,H12.06.09",
北海道,"釧路市,",排水路調査,基準点,3級,4point,釧路道路事務所助言H12.05.23A0057,(株)プラテック,"H12.05.22,H12.09.25",
北海道,"白糠町,",松川沢川砂防工事,基準点,3級,3point,北海道釧路土木現業所助言H12.05.23A0058,(株)小林測量設計事務所,"H12.05.20,H12.07.31",
北海道,"湧別町,",かんがい排水事業信部内中央,基準点,3級,7point,北海道網走支庁助言H12.05.23A0059,北海道農業土木技術指導協同組合,"H12.05.19,H12.11.20",
北海道,"豊頃町,",農道整備,基準点,3級,"0.8km,5point",北海道十勝支庁助言H12.05.23A0060,(株)田西設計コンサル,"H12.04.24,H12.10.30",
北海道,"陸別町,",土地改良畑総斗満地区,基準点,3級,"1.9km,14point",北海道十勝支庁助言H12.05.23A0061,東和工研(株),"H12.05.19,H12.07.31",
北海道,"陸別町,",土地改良畑総斗満地区,基準点,3級,"1.1km,10point",北海道十勝支庁助言H12.05.23A0062,東和工研(株),"H12.05.19,H12.07.10",
北海道,"本別町,",頭首工撤去および落差工整備,基準点,3級,"0.7km,3point",北海道十勝支庁助言H12.05.23A0063,内外エンジニアリング(株),"H12.05.15,H12.10.30",
北海道,"札幌市,",道路台帳,基準点,3級,4point,札幌開発建設部助言H12.05.24A0064,(株)片山測量設計事務所,"H12.05.19,H12.08.18",
北海道,"深川市,",農道特別納内東2地区,基準点,3級,"0.9km,6point",北海道空知支庁助言H12.05.24A0065,(株)富士測量,"H12.05.22,H12.07.31",
北海道,"士幌町,上士幌町,",道営かんがい排水事業北士幌地区,基準点,3級,"5.2km,25point",北海道十勝支庁助言H12.05.24A0066,(株)総合防災センター,"H12.05.22,H12.09.29",
北海道,"士幌町,",道営畑地帯総合整備事業士幌町,基準点,3級,8point,北海道十勝支庁助言H12.05.24A0067,(株)ルーラルエンジニア,"H12.04.27,H12.08.30",
北海道,"遠軽町,",道営農道特別事業遠軽町,基準点,3級,9point,北海道網走支庁助言H12.05.24A0068,(株)ルーラルエンジニア,"H12.05.08,H12.05.26",
北海道,"留辺蘂町,",農道特別昭栄地区,基準点,3級,"1.7km,8point",北海道網走支庁助言H12.05.29A0069,(株)帝国設計事務所,"H12.05.25,H12.08.10",
北海道,"留辺蘂町,",農道特別大和地区,基準点,3級,"1.1km,7point",北海道網走支庁助言H12.05.29A0070,ロイヤルコンサルタント(株),"H12.05.25,H12.06.30",
北海道,"北竜町,",中山間(一般)北竜地区,基準点,3級,31point,北海道空知支庁助言H12.05.29A0071,(株)北開測地,"H12.05.29,H12.12.20",
北海道,"弟子屈町,",緊急畑総事業屈斜路地区,基準点,3級,"0.7km,3point",北海道釧路支庁助言H12.05.29A0072,(有)金子設計事務所,"H12.05.25,H12.08.25",
北海道,"福島町,",道路計画,"基準点,基準点","2級,,3級","4point,5point",函館開発建設部助言H12.05.29A0073,(株)中田測量,"H12.05.25,H12.08.14",
北海道,"当別町,",かんがい排水事業当別地区,基準点,3級,"0.7km,4point",北海道石狩支庁助言H12.05.29A0074,(株)よしだ測量設計,"H12.05.10,H12.09.18",
北海道,"佐呂間町,",畑総佐呂間西部地区,基準点,3級,"4.2km,24point",北海道網走支庁助言H12.05.29A0075,(株)中神土木設計事務所,"H12.05.25,H12.12.20",
北海道,"京極町,",道路台帳,"カラー撮影,カラー撮影,水準,数値図化","10000,,5000,,簡級,,1000","162.8KM2,3KM2,43.5km,4.9KM2",北海道京極町助言H12.05.25A0076,北海航測(株),"H12.04.28,H13.02.28",
北海道,"幌延町,",一般農道問寒別地区,基準点,3級,9point,北海道留萌支庁助言H12.05.29A0077,ロイヤルコンサルタント(株),"H12.06.01,H12.06.15",
北海道,"訓子府町,",担い手育成訓子府東地区,基準点,3級,8point,北海道網走支庁助言H12.05.29A0078,(株)ドボク管理,"H12.05.25,H12.07.14",
北海道,"士幌町,音更町,",土地改良士幌南地区,基準点,3級,"0.9km,6point",北海道十勝支庁助言H12.05.29A0079,(株)中央測研,"H12.03.17,H12.07.31",
北海道,"更別村,",土地改良更別西南地区,基準点,3級,"0.8km,6point",北海道十勝支庁助言H12.05.29A0080,ダイシン設計(株),"H12.05.29,H12.08.31",
北海道,"小樽市,",道路計画小樽港臨港道路,基準点,3級,3point,小樽開発建設部助言H12.05.29A0081,北海道測量事業協同組合,"H12.04.20,H12.08.23",
北海道,"網走市,美幌町,",道路台帳一般国道39号,"基準点,基準点","2級,,2級","7point,2point",網走開発建設部助言H12.05.29A0082,高木測量設計(株),"H12.06.01,H12.08.22",
北海道,"江別市,",土地改良,基準点,3級,"1KM2,11point",北海道石狩支庁助言H12.05.29A0083,北海道農業土木技術指導協同組合,"H12.04.27,H12.09.20",
北海道,"江別市,",ため池第5支線地区,基準点,3級,9point,北海道石狩支庁助言H12.05.29A0084,(株)帝国設計事務所,"H12.05.29,H12.06.30",
北海道,"深川市,妹背牛町,秩父別町,",土地改良新千代第5,基準点,3級,18point,北海道空知支庁助言H12.05.29A0085,(株)ルーラルエンジニア,"H12.05.25,H12.06.30",
北海道,"深川市,",かんがい排水深川第2,基準点,3級,18point,北海道空知支庁助言H12.05.29A0086,(株)ルーラルエンジニア,"H12.05.29,H12.10.30",
北海道,"新十津川町,",かんがい排水新十津川2期,基準点,3級,"2.4km,18point",北海道空知支庁助言H12.05.29A0087,嵯峨測量設計(株),"H12.05.25,H12.08.25",
北海道,"知内町,",農道特別事業重内地区,基準点,3級,2point,北海道渡島支庁助言H12.05.29A0088,北海道農業土木技術指導協同組合,"H12.05.26,H12.10.02",
北海道,"七飯町,",農道特別藤代地区,"基準点,基準点","2級,,3級","4point,7point",北海道渡島支庁助言H12.05.29A0089,ロイヤルコンサルタント(株),"H12.05.31,H12.06.20",
北海道,"小平町,",ダム管理用道路の整備,基準点,3級,8point,北海道留萌支庁助言H12.05.29A0090,(株)帝国設計事務所,"H12.05.24,H12.12.20",
北海道,"端野町,",土地改良端野第2地区,基準点,3級,6point,北海道網走支庁助言H12.05.29A0091,北見設計測量(株),"H12.05.26,H12.10.30",
北海道,"置戸町,",農道特別秋田地区,基準点,3級,18point,北海道網走支庁助言H12.05.29A0092,(株)ドボク管理,"H12.05.26,H12.09.20",
北海道,"佐呂間町,",土地改良佐呂間町中部,基準点,3級,3point,北海道網走支庁助言H12.05.29A0093,(株)扇,"H12.06.01,H12.07.12",
北海道,"旭川市,鷹栖町,東神楽町,旭川市,鷹栖町,東神楽町,旭川市,鷹栖町,東神楽町,旭川市,鷹栖町,東神楽町,",都市計画,"カラー撮影,写測修正,数値図修正,その他","12500,,2500,,2500,,2500","381.4KM2,228KM2,52.5KM2,175.5KM2",北海道旭川市助言H12.05.31A0094,(株)日興工務所,"H12.05.02,H13.03.15",
北海道,"岩見沢市,",土地改良岩見沢市中幌向,基準点,3級,"0.2km,2point",北海道空知支庁助言H12.05.30A0095,(株)総合防災センター,"H12.05.22,H12.08.31",
北海道,"稚内市,",農免農道曲淵地区,基準点,3級,"1.9km,13point",北海道宗谷支庁助言H12.05.30A0096,(株)ルーラルエンジニア,"H12.05.15,H12.09.08",
北海道,"猿払村,",土地改良鬼志別地区,基準点,3級,10point,北海道宗谷支庁助言H12.06.01A0097,(株)よしだ測量設計,"H12.04.17,H12.08.31",
北海道,"妹背牛町,",かんがい排水深川第2,基準点,3級,8point,北海道空知支庁助言H12.06.01A0098,北岡土木設計(株),"H12.06.05,H12.06.20",
北海道,"新十津川町,",ほ場整備吉沢地区,基準点,3級,31point,北海道空知支庁助言H12.06.01A0099,技研測量設計(株),"H12.06.01,H12.06.16",
北海道,"忠類村,",道営草地整備改良事業,基準点,3級,"2.4km,3point",北海道十勝支庁助言H12.06.01A0100,(株)帝国設計事務所,"H12.05.29,H12.06.29",
北海道,"更別村,",道路計画更別村,基準点,3級,"4.8km,25point",北海道十勝支庁助言H12.06.01A0101,シモクニ技術(株),"H12.04.24,H12.10.30",
北海道,"中札内村,",道営農道整備特別対策事業,基準点,3級,14point,北海道十勝支庁助言H12.06.05A0102,(株)香島コンサルタント,"H12.05.31,H12.11.20",
北海道,"砂川市,",道路計画(文珠砂川線),"基準点,基準点","1級,,3級","1point,1point",北海道札幌土木現業所助言H12.06.16A0103,(株)計良調査設計,"H12.06.19,H12.08.07",
北海道,"岩見沢市,",道路計画(岩見沢石狩線用地測量,"基準点,基準点","2級,,3級","2point,3point",北海道札幌土木現業所助言H12.06.05A0104,(株)石橋測量,"H12.05.24,H12.07.24",
北海道,"夕張市,",土地改良(道営中山間事業夕張地,基準点,3級,3point,北海道空知支庁助言H12.06.05A0105,(株)みずほ設計事務所,"H12.05.15,H12.08.30",
北海道,"雨竜町,",土地改良(道営土地総事業),基準点,3級,22point,北海道空知支庁助言H12.06.05A0106,(株)みずほ設計事務所,"H12.06.01,H13.02.20",
北海道,"富良野市,",土地改良(畑総事業西達布北部地,基準点,3級,9point,北海道上川支庁助言H12.06.05A0107,(株)ランドプランニング,"H12.05.11,H13.02.20",
北海道,"美唄市,",用水路設計等業務美唄市,基準点,3級,1point,岩見沢農業事務所助言H12.06.05A0108,住鉱コンサルタント(株),"H12.06.07,H12.06.30",
北海道,"滝上町,",地籍調査(修正業務),基準点,4級,0.8KM2,北海道滝上町助言H12.06.05A0109,(株)村越工務所,"H12.06.10,H12.10.31",
北海道,"芦別市,",森林情報管理,カラー撮影,10000,313.8KM2,北海道芦別市助言H12.06.05A0110,北海航測(株),"H12.05.01,H13.02.28",
北海道,"釧路市,",法第17条地図作製の準備,"基準点,基準点","2級,,3級","10point,51point",釧路地方法務局助言H12.06.06A0111,(有)渋谷測量社,"H12.06.11,H12.08.31",
北海道,"帯広市,",排水路計画帯広市大正地区,基準点,3級,15point,帯広道路事務所助言H12.06.06A0112,(株)土木技術コンサルタント,"H12.05.15,H12.06.27",
北海道,"富良野市,",西達布川小規模改修工事,基準点,2級,3point,北海道旭川土木現業所助言H12.06.06A0113,北武コンサルタント株式会社,"H12.05.31,H13.03.23",
北海道,"当別町,",土地改良西裏地区,"基準点,基準点","2級,,3級","9point,20point",北海道石狩支庁助言H12.06.06A0114,ロイヤルコンサルタント(株),"H12.05.30,H12.06.20",
北海道,"森町,",ため池澄川第1地区,基準点,3級,"1.5km,7point",北海道渡島支庁助言H12.06.06A0115,道南測量設計(株),"H12.05.25,H12.09.29",
北海道,"北見市,",かんがい排水美園地区,基準点,3級,"0.3km,1point",北海道網走支庁助言H12.06.06A0116,(株)松木測量設計,"H12.06.02,H12.07.10",
北海道,"滝上町,",地籍調査,基準点,2級,"2.6KM2,7point",北海道滝上町助言H12.06.06A0117,(株)村越工務所,"H12.06.26,H13.03.21",
北海道,"北檜山町,",換地確定測量北檜山町,基準点,3級,32point,北海道檜山支庁助言H12.06.06A0118,道南測量設計(株),"H12.04.20,H12.12.20",
北海道,"美瑛町,",農道特別大三北瑛地区,基準点,3級,7point,北海道上川支庁助言H12.06.06A0119,旭川設計測量(株),"H12.05.11,H12.09.29",
北海道,"美瑛町,",農道特別大三北瑛地区水準点,水準,3級,"1km,3point",北海道上川支庁助言H12.06.06A0120,旭川設計測量(株),"H12.05.11,H12.09.29",
北海道,"名寄市,",道路計画名寄市,基準点,3級,"1km,5point",北海道上川支庁助言H12.06.06A0121,(株)田西設計コンサル,"H12.04.11,H12.09.08",
北海道,"鹿追町,",送電線路用地測量,その他,1000,,北海道用地株式会社取締役社助言H12.06.09A0122,(有)佐々木行雄事務所,"H12.06.09,H12.07.02",
北海道,"津別町,",道路計画5066訓子府津別線,基準点,3級,"0.8km,3point",北海道網走土木現業所助言H12.06.09A0123,北林測量(株),"H12.05.26,H12.08.31",
北海道,"更別村,中札内村,",道路計画更別村・中札内村,基準点,3級,13point,北海道帯広土木現業所助言H12.06.12A0124,(株)北海技建,"H12.06.10,H12.07.15",
北海道,"美唄市,",土地改良土地総事業美唄市,基準点,3級,"4.9km,12point",北海道空知支庁助言H12.06.12A0125,(株)本山測量設計,"H12.06.12,H12.09.29",
北海道,"美深町,",土地改良土地総事業南第2地区,基準点,3級,25point,北海道上川支庁助言H12.06.12A0126,やまざきコンサルタント(株),"H12.06.08,H12.07.15",
北海道,"士別市,",川西五線川小規模改修工事,基準点,2級,1point,北海道旭川土木現業所助言H12.06.12A0127,(株)ヒロノ測建,"H12.05.15,H12.08.31",
北海道,"浦幌町,",国営総合農地防災事業,基準点,3級,8point,帯広農業事務所助言H12.06.12A0128,冨洋設計(株),"H12.05.31,H12.10.17",
北海道,"美唄市,",都市計画,"撮影,撮影,写測修正","5000,,12500,,2500","21.2KM2,210.5KM2,57KM2",北海道美唄市助言H12.06.13A0129,(株)シン技術コンサル,"H12.05.08,H12.12.29",
北海道,"網走市,女満別町,網走市,女満別町,白糠町,標茶町,阿寒町,釧路町,釧路市,鶴居村,白糠町,標茶町,阿寒町,釧路町,",道路計画,"カラー撮影,数値図化","8000,,1000","72.6KM2,2.8KM2",網走開発建設部助言H12.06.15A0130,(株)シン技術コンサル,"H12.05.11,H13.01.25",
北海道,"札幌市,",送電線路用地測量西小樽線,路線,,,北海道用地(株)取締役社助言H12.06.15A0131,(株)勝野設計,"H12.06.20,H12.07.10",
北海道,"女満別町,",網走川本郷外廃川敷地測量,基準点,3級,3point,網走開発建設部助言H12.06.15A0132,(株)村越工務所,"H12.06.19,H12.09.06",
北海道,"当別町,",道路防雪工事用地測量,基準点,3級,3point,北海道札幌土木現業所助言H12.06.15A0133,(財)北海道森林整備公社,"H12.06.13,H12.08.21",
北海道,"佐呂間町,",佐呂間別川基幹河川改修工事,"基準点,基準点","3級,,4級","22point,58point",北海道網走土木現業所助言H12.06.15A0134,(株)巴設計,"H12.06.12,H12.08.30",
北海道,"美唄市,",土地改良光珠内調査設計1,基準点,3級,18point,北海道空知支庁助言H12.06.15A0135,北海道土地改良事業団体連合会,"H12.05.09,H12.11.30",
北海道,"新十津川町,",土地改良(西花月2期地区),基準点,3級,10point,北海道空知支庁助言H12.06.16A0136,やまざきコンサルタント(株),"H12.06.19,H12.10.30",
北海道,"新十津川町,",土地改良(徳富地区),基準点,3級,6point,北海道空知支庁助言H12.06.16A0137,(株)みずほ設計事務所,"H12.06.26,H12.12.20",
北海道,"函館市,",土地区画整理(函館市大門地区),"基準点,基準点","2級,,3級","2point,7point",北海道函館市助言H12.06.16A0138,(株)薄田測量設計事務所,"H12.06.14,H12.10.31",
北海道,"清水町,",送電線用地測量(上川郡清水町),その他,1000,,北海道用地(株)助言H12.06.16A0139,(有)佐々木行雄事務所,"H12.06.20,H12.09.30",
北海道,"釧路市,鶴居村,",都市計画,"カラー撮影,撮影","12500,,30000","810.8KM2,255.9KM2",北海道釧路市助言H12.06.21A0140,(株)シン技術コンサル,"H12.06.09,H12.12.20",
北海道,"旭川市,名寄市,風連町,士別市,旭川市,名寄市,風連町,士別市,旭川市,名寄市,風連町,士別市,",河川管理(航空写真撮影業務),"撮影,その他,写真図","12500,,2500,,2500","75.4KM2,22.6KM2,8KM2",旭川開発建設部助言H12.06.21A0141,日測技研(株),"H12.05.24,H12.11.20",
北海道,"芦別市,赤平市,",野花南線基本図修正測量,路線,,,北海道用地(株)取締役社助言H12.06.20A0142,東和コンサルタント(株),"H12.06.26,H12.07.30",
北海道,"北見市,訓子府町,",常呂川上常呂左岸廃川測量,基準点,3級,6point,網走開発建設部助言H12.06.20A0143,(株)土木技術コンサルタント,"H12.06.15,H12.09.27",
北海道,,数値標高データの作成・検証,水準,簡級,370km,(株)シン技術コンサル助言H12.06.20A0144,(株)シン技術コンサル,"H12.06.19,H13.03.21",
北海道,"浜益村,新十津川町,浜益村,新十津川町,浜益村,新十津川町,浜益村,新十津川町,",道路計画(一般国道451号),"カラー撮影,数値図化,水準,空三","8000,,1000,,簡級,,1000","31.3KM2,2.1KM2,17.9KM2,23M",札幌開発建設部助言H12.06.21A0145,(株)シン技術コンサル,"H12.06.19,H13.02.28",
北海道,"江別市,南幌町,江別市,南幌町,",道路計画(一般国道337号),"カラー撮影,数値図化","8000,,1000","16.3KM2,3KM2",札幌開発建設部助言H12.06.21A0146,(株)パスコ,"H12.06.19,H13.02.28",
北海道,"豊浦町,洞爺村,",道路改良のための実測線調査,基準点,3級,72point,室蘭開発建設部助言H12.06.20A0147,(株)ダイヤコンサルタント,"H12.05.27,H12.07.30",
北海道,"乙部町,",農免農道整備事業乙部町,基準点,3級,6point,北海道檜山支庁助言H12.06.20A0148,道南測量設計(株),"H12.06.01,H12.10.30",
北海道,"天塩町,",道路台帳図補正測量調査,基準点,3級,6point,留萌開発建設部助言H12.06.20A0149,北海道測量事業協同組合,"H12.05.26,H12.08.30",
北海道,"釧路市,釧路町,",送電線基本図作成釧路市緑ヶ岡他,路線,,,北海道用地(株)取締役社助言H12.06.21A0150,(株)渡辺測量社,"H12.06.20,H12.07.31",
北海道,"釧路市,",送電線基本図作成釧路市鳥取,路線,,,北海道用地(株)取締役社助言H12.06.21A0151,(株)渡辺測量社,"H12.06.20,H12.07.31",
北海道,"平取町,",日高線基本図修正測量,路線,,,北海道用地(株)取締役社助言H12.06.21A0152,(株)菅原測量設計,"H12.06.26,H12.09.25",
北海道,"札幌市,",道路台帳一般国道12号,基準点,3級,6point,札幌開発建設部助言H12.06.21A0153,(株)モリ技術コンサル,"H12.06.21,H12.09.11",
